model,scenario,season_year,season,count,interval_name,variable
CSIRO-Mk3-6-0,historical,2004,SON,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,historical,2005,SON,2,pr 50mm,Precipitation
CanESM2,historical,2001,SON,2,pr 50mm,Precipitation
CanESM2,historical,2002,SON,4,pr 50mm,Precipitation
CanESM2,historical,2003,SON,5,pr 50mm,Precipitation
CanESM2,historical,2004,SON,6,pr 50mm,Precipitation
CanESM2,historical,2005,SON,2,pr 50mm,Precipitation
EC-EARTH,historical,2000,SON,3,pr 50mm,Precipitation
EC-EARTH,historical,2001,SON,3,pr 50mm,Precipitation
EC-EARTH,historical,2002,SON,2,pr 50mm,Precipitation
EC-EARTH,historical,2003,SON,4,pr 50mm,Precipitation
EC-EARTH,historical,2004,SON,1,pr 50mm,Precipitation
EC-EARTH,historical,2005,SON,7,pr 50mm,Precipitation
FGOALS-g2,historical,2000,SON,5,pr 50mm,Precipitation
FGOALS-g2,historical,2001,SON,6,pr 50mm,Precipitation
FGOALS-g2,historical,2002,SON,2,pr 50mm,Precipitation
FGOALS-g2,historical,2003,SON,3,pr 50mm,Precipitation
FGOALS-g2,historical,2004,SON,4,pr 50mm,Precipitation
FGOALS-g2,historical,2005,SON,4,pr 50mm,Precipitation
GFDL-CM3,historical,2000,SON,8,pr 50mm,Precipitation
GFDL-CM3,historical,2001,SON,7,pr 50mm,Precipitation
GFDL-CM3,historical,2002,SON,5,pr 50mm,Precipitation
GFDL-CM3,historical,2003,SON,4,pr 50mm,Precipitation
GFDL-CM3,historical,2004,SON,2,pr 50mm,Precipitation
GFDL-CM3,historical,2005,SON,6,pr 50mm,Precipitation
GFDL-ESM2G,historical,2004,SON,5,pr 50mm,Precipitation
GFDL-ESM2M,historical,2001,SON,2,pr 50mm,Precipitation
GFDL-ESM2M,historical,2002,SON,4,pr 50mm,Precipitation
GFDL-ESM2M,historical,2003,SON,3,pr 50mm,Precipitation
GFDL-ESM2M,historical,2004,SON,3,pr 50mm,Precipitation
IPSL-CM5A-LR,historical,2000,SON,1,pr 50mm,Precipitation
IPSL-CM5A-LR,historical,2002,SON,2,pr 50mm,Precipitation
IPSL-CM5A-LR,historical,2003,SON,3,pr 50mm,Precipitation
IPSL-CM5A-LR,historical,2004,SON,1,pr 50mm,Precipitation
IPSL-CM5A-MR,historical,2002,SON,1,pr 50mm,Precipitation
IPSL-CM5A-MR,historical,2004,SON,5,pr 50mm,Precipitation
IPSL-CM5A-MR,historical,2005,SON,4,pr 50mm,Precipitation
IPSL-CM5B-LR,historical,2000,SON,8,pr 50mm,Precipitation
IPSL-CM5B-LR,historical,2001,SON,1,pr 50mm,Precipitation
IPSL-CM5B-LR,historical,2003,SON,1,pr 50mm,Precipitation
IPSL-CM5B-LR,historical,2004,SON,3,pr 50mm,Precipitation
IPSL-CM5B-LR,historical,2005,SON,3,pr 50mm,Precipitation
MIROC-ESM,historical,2000,SON,1,pr 50mm,Precipitation
MIROC-ESM,historical,2001,SON,2,pr 50mm,Precipitation
MIROC-ESM,historical,2002,SON,2,pr 50mm,Precipitation
MIROC-ESM,historical,2003,SON,2,pr 50mm,Precipitation
MIROC-ESM,historical,2004,SON,4,pr 50mm,Precipitation
MIROC-ESM,historical,2005,SON,6,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2000,SON,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2001,SON,8,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2002,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2003,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2004,SON,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,historical,2005,SON,1,pr 50mm,Precipitation
MIROC5,historical,2000,SON,2,pr 50mm,Precipitation
MIROC5,historical,2001,SON,1,pr 50mm,Precipitation
MIROC5,historical,2002,SON,6,pr 50mm,Precipitation
MIROC5,historical,2003,SON,1,pr 50mm,Precipitation
MIROC5,historical,2004,SON,2,pr 50mm,Precipitation
MIROC5,historical,2005,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,historical,2000,SON,9,pr 50mm,Precipitation
MPI-ESM-LR,historical,2001,SON,5,pr 50mm,Precipitation
MPI-ESM-LR,historical,2002,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,historical,2003,SON,7,pr 50mm,Precipitation
MPI-ESM-LR,historical,2004,SON,2,pr 50mm,Precipitation
MPI-ESM-LR,historical,2005,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,historical,2000,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,historical,2001,SON,3,pr 50mm,Precipitation
MPI-ESM-MR,historical,2002,SON,2,pr 50mm,Precipitation
MPI-ESM-MR,historical,2003,SON,5,pr 50mm,Precipitation
MPI-ESM-MR,historical,2004,SON,1,pr 50mm,Precipitation
MPI-ESM-MR,historical,2005,SON,4,pr 50mm,Precipitation
MRI-CGCM3,historical,2000,SON,1,pr 50mm,Precipitation
MRI-CGCM3,historical,2001,SON,3,pr 50mm,Precipitation
MRI-CGCM3,historical,2002,SON,3,pr 50mm,Precipitation
MRI-CGCM3,historical,2003,SON,7,pr 50mm,Precipitation
MRI-CGCM3,historical,2004,SON,3,pr 50mm,Precipitation
MRI-CGCM3,historical,2005,SON,1,pr 50mm,Precipitation
MRI-ESM1,historical,2000,SON,2,pr 50mm,Precipitation
MRI-ESM1,historical,2001,SON,2,pr 50mm,Precipitation
MRI-ESM1,historical,2002,SON,3,pr 50mm,Precipitation
MRI-ESM1,historical,2003,SON,2,pr 50mm,Precipitation
MRI-ESM1,historical,2004,SON,3,pr 50mm,Precipitation
MRI-ESM1,historical,2005,SON,3,pr 50mm,Precipitation
NorESM1-M,historical,2000,SON,5,pr 50mm,Precipitation
NorESM1-M,historical,2001,SON,4,pr 50mm,Precipitation
NorESM1-M,historical,2003,SON,3,pr 50mm,Precipitation
NorESM1-M,historical,2004,SON,1,pr 50mm,Precipitation
NorESM1-M,historical,2005,SON,6,pr 50mm,Precipitation
bcc-csm1-1,historical,2001,SON,2,pr 50mm,Precipitation
bcc-csm1-1,historical,2002,SON,7,pr 50mm,Precipitation
bcc-csm1-1,historical,2003,SON,3,pr 50mm,Precipitation
bcc-csm1-1,historical,2004,SON,1,pr 50mm,Precipitation
bcc-csm1-1,historical,2005,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,historical,2000,SON,1,pr 50mm,Precipitation
bcc-csm1-1-m,historical,2003,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,historical,2004,SON,4,pr 50mm,Precipitation
bcc-csm1-1-m,historical,2005,SON,1,pr 50mm,Precipitation
inmcm4,historical,2000,SON,3,pr 50mm,Precipitation
inmcm4,historical,2001,SON,3,pr 50mm,Precipitation
inmcm4,historical,2002,SON,5,pr 50mm,Precipitation
inmcm4,historical,2003,SON,2,pr 50mm,Precipitation
inmcm4,historical,2004,SON,3,pr 50mm,Precipitation
inmcm4,historical,2005,SON,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2011,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2023,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2025,DJF,2,pr 50mm,Precipitation
BNU-ESM,rcp26,2027,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2030,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2034,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2035,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2036,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2007,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2011,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2015,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2017,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2018,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2019,DJF,1,pr 50mm,Precipitation
CCSM4,rcp26,2022,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2007,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2009,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2014,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2022,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2026,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2027,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2029,DJF,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2033,DJF,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2035,DJF,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2036,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2006,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2007,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2010,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2013,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2020,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2022,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2023,DJF,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2024,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2025,DJF,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2027,DJF,5,pr 50mm,Precipitation
CNRM-CM5,rcp26,2028,DJF,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2032,DJF,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2034,DJF,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2035,DJF,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2036,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2010,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2014,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2019,DJF,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2020,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2030,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2035,DJF,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp26,2036,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2006,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2008,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2009,DJF,2,pr 50mm,Precipitation
CanESM2,rcp26,2013,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2016,DJF,2,pr 50mm,Precipitation
CanESM2,rcp26,2017,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2026,DJF,2,pr 50mm,Precipitation
CanESM2,rcp26,2032,DJF,1,pr 50mm,Precipitation
CanESM2,rcp26,2034,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp26,2008,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp26,2012,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp26,2020,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp26,2021,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp26,2022,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp26,2024,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp26,2025,DJF,2,pr 50mm,Precipitation
FGOALS-g2,rcp26,2026,DJF,1,pr 50mm,Precipitation
FGOALS-g2,rcp26,2031,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2009,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2010,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2011,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2012,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2016,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2021,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2022,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2024,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2027,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2028,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2031,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2032,DJF,1,pr 50mm,Precipitation
GFDL-CM3,rcp26,2033,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2012,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2018,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2019,DJF,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2020,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2021,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2023,DJF,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp26,2025,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2014,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2015,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2018,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2021,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2025,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2026,DJF,3,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2028,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2034,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp26,2035,DJF,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2006,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2009,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2011,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2014,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2028,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2029,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2030,DJF,1,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2034,DJF,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp26,2035,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2007,DJF,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2015,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2018,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2020,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2026,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2028,DJF,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2032,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2033,DJF,2,pr 50mm,Precipitation
MIROC-ESM,rcp26,2035,DJF,1,pr 50mm,Precipitation
MIROC-ESM,rcp26,2037,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2006,DJF,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2012,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2016,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2019,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2021,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2022,DJF,1,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2032,DJF,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2033,DJF,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp26,2034,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2006,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2016,DJF,2,pr 50mm,Precipitation
MIROC5,rcp26,2018,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2023,DJF,2,pr 50mm,Precipitation
MIROC5,rcp26,2024,DJF,3,pr 50mm,Precipitation
MIROC5,rcp26,2025,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2029,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2031,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2033,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2034,DJF,1,pr 50mm,Precipitation
MIROC5,rcp26,2036,DJF,4,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2006,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2008,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2010,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2011,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2017,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2018,DJF,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2020,DJF,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2022,DJF,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2032,DJF,2,pr 50mm,Precipitation
MPI-ESM-LR,rcp26,2036,DJF,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2009,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2010,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2012,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2015,DJF,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2022,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2027,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2030,DJF,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp26,2035,DJF,3,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2007,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2012,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2016,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2017,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2021,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2024,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2029,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2033,DJF,1,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2035,DJF,2,pr 50mm,Precipitation
MRI-CGCM3,rcp26,2037,DJF,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2007,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2010,DJF,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2013,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2020,DJF,1,pr 50mm,Precipitation
NorESM1-M,rcp26,2022,DJF,3,pr 50mm,Precipitation
NorESM1-M,rcp26,2028,DJF,2,pr 50mm,Precipitation
NorESM1-M,rcp26,2034,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2010,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2011,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2013,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2014,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2023,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2025,DJF,2,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2027,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2029,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2030,DJF,1,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2031,DJF,3,pr 50mm,Precipitation
bcc-csm1-1,rcp26,2036,DJF,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2007,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2015,DJF,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2017,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2018,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2022,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2025,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2030,DJF,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp26,2033,DJF,1,pr 50mm,Precipitation
BNU-ESM,rcp26,2006,JJA,6,pr 50mm,Precipitation
BNU-ESM,rcp26,2007,JJA,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2010,JJA,4,pr 50mm,Precipitation
BNU-ESM,rcp26,2011,JJA,4,pr 50mm,Precipitation
BNU-ESM,rcp26,2012,JJA,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2013,JJA,6,pr 50mm,Precipitation
BNU-ESM,rcp26,2014,JJA,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2015,JJA,2,pr 50mm,Precipitation
BNU-ESM,rcp26,2018,JJA,17,pr 50mm,Precipitation
BNU-ESM,rcp26,2019,JJA,4,pr 50mm,Precipitation
BNU-ESM,rcp26,2021,JJA,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2022,JJA,3,pr 50mm,Precipitation
BNU-ESM,rcp26,2023,JJA,5,pr 50mm,Precipitation
BNU-ESM,rcp26,2024,JJA,4,pr 50mm,Precipitation
BNU-ESM,rcp26,2025,JJA,5,pr 50mm,Precipitation
BNU-ESM,rcp26,2027,JJA,2,pr 50mm,Precipitation
BNU-ESM,rcp26,2030,JJA,2,pr 50mm,Precipitation
BNU-ESM,rcp26,2031,JJA,12,pr 50mm,Precipitation
BNU-ESM,rcp26,2032,JJA,4,pr 50mm,Precipitation
BNU-ESM,rcp26,2034,JJA,2,pr 50mm,Precipitation
BNU-ESM,rcp26,2035,JJA,5,pr 50mm,Precipitation
BNU-ESM,rcp26,2036,JJA,5,pr 50mm,Precipitation
CCSM4,rcp26,2006,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2007,JJA,4,pr 50mm,Precipitation
CCSM4,rcp26,2008,JJA,2,pr 50mm,Precipitation
CCSM4,rcp26,2009,JJA,9,pr 50mm,Precipitation
CCSM4,rcp26,2010,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2011,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2012,JJA,3,pr 50mm,Precipitation
CCSM4,rcp26,2013,JJA,5,pr 50mm,Precipitation
CCSM4,rcp26,2014,JJA,4,pr 50mm,Precipitation
CCSM4,rcp26,2015,JJA,12,pr 50mm,Precipitation
CCSM4,rcp26,2016,JJA,11,pr 50mm,Precipitation
CCSM4,rcp26,2017,JJA,1,pr 50mm,Precipitation
CCSM4,rcp26,2018,JJA,1,pr 50mm,Precipitation
CCSM4,rcp26,2019,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2020,JJA,10,pr 50mm,Precipitation
CCSM4,rcp26,2021,JJA,2,pr 50mm,Precipitation
CCSM4,rcp26,2022,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2023,JJA,5,pr 50mm,Precipitation
CCSM4,rcp26,2024,JJA,1,pr 50mm,Precipitation
CCSM4,rcp26,2025,JJA,3,pr 50mm,Precipitation
CCSM4,rcp26,2026,JJA,7,pr 50mm,Precipitation
CCSM4,rcp26,2028,JJA,8,pr 50mm,Precipitation
CCSM4,rcp26,2029,JJA,2,pr 50mm,Precipitation
CCSM4,rcp26,2030,JJA,7,pr 50mm,Precipitation
CCSM4,rcp26,2031,JJA,1,pr 50mm,Precipitation
CCSM4,rcp26,2032,JJA,8,pr 50mm,Precipitation
CCSM4,rcp26,2033,JJA,4,pr 50mm,Precipitation
CCSM4,rcp26,2035,JJA,6,pr 50mm,Precipitation
CCSM4,rcp26,2036,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2006,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2007,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2008,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2009,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2010,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2011,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2012,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2013,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2014,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2016,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2017,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2018,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2019,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2020,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2021,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2023,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2024,JJA,5,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2026,JJA,6,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2027,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2028,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2029,JJA,1,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2030,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2031,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2032,JJA,3,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2033,JJA,2,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2034,JJA,4,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2035,JJA,7,pr 50mm,Precipitation
CESM1-CAM5,rcp26,2036,JJA,9,pr 50mm,Precipitation
CNRM-CM5,rcp26,2006,JJA,8,pr 50mm,Precipitation
CNRM-CM5,rcp26,2007,JJA,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2008,JJA,5,pr 50mm,Precipitation
CNRM-CM5,rcp26,2009,JJA,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2010,JJA,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2011,JJA,6,pr 50mm,Precipitation
CNRM-CM5,rcp26,2013,JJA,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2015,JJA,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2016,JJA,2,pr 50mm,Precipitation
CNRM-CM5,rcp26,2017,JJA,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2018,JJA,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2019,JJA,1,pr 50mm,Precipitation
CNRM-CM5,rcp26,2020,JJA,11,pr 50mm,Precipitation
CNRM-CM5,rcp26,2021,JJA,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2022,JJA,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2023,JJA,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2024,JJA,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2025,JJA,8,pr 50mm,Precipitation
CNRM-CM5,rcp26,2027,JJA,3,pr 50mm,Precipitation
CNRM-CM5,rcp26,2028,JJA,5,pr 50mm,Precipitation
CNRM-CM5,rcp26,2029,JJA,4,pr 50mm,Precipitation
CNRM-CM5,rcp26,2030,JJA,1,pr 50mm,Precipitation
