model,scenario,year,gen_count
MRI-CGCM3,rcp45,2011,6.902319538461539
MRI-CGCM3,rcp45,2012,7.093321999999999
MRI-CGCM3,rcp45,2013,7.359052307692307
MRI-CGCM3,rcp45,2014,7.099154769230769
MRI-CGCM3,rcp45,2015,6.9866867692307695
MRI-CGCM3,rcp45,2016,7.364021384615385
MRI-CGCM3,rcp45,2017,7.2601295384615385
MRI-CGCM3,rcp45,2018,6.961051384615384
MRI-CGCM3,rcp45,2019,7.289183076923077
MRI-CGCM3,rcp45,2020,7.2061776923076915
MRI-CGCM3,rcp45,2021,7.399248
MRI-CGCM3,rcp45,2022,7.479158769230769
MRI-CGCM3,rcp45,2023,7.228651999999999
MRI-CGCM3,rcp45,2024,7.227196461538462
MRI-CGCM3,rcp45,2025,7.282711384615384
MRI-CGCM3,rcp45,2026,7.214185076923076
MRI-CGCM3,rcp45,2027,7.178476307692308
MRI-CGCM3,rcp45,2028,7.340978615384615
MRI-CGCM3,rcp45,2029,6.921735076923076
MRI-CGCM3,rcp45,2030,7.33714123076923
MRI-CGCM3,rcp45,2031,7.092921999999999
MRI-CGCM3,rcp45,2032,7.3586772307692305
MRI-CGCM3,rcp45,2033,7.385156923076923
MRI-CGCM3,rcp45,2034,7.726141692307691
MRI-CGCM3,rcp45,2035,7.124756923076922
MRI-CGCM3,rcp45,2036,7.6420375384615395
NorESM1-M,rcp45,2006,7.655041384615385
NorESM1-M,rcp45,2007,7.499182461538462
NorESM1-M,rcp45,2008,7.4028955384615385
NorESM1-M,rcp45,2009,7.231328615384617
NorESM1-M,rcp45,2010,7.67904923076923
NorESM1-M,rcp45,2011,7.052111384615383
NorESM1-M,rcp45,2012,7.0634253846153845
NorESM1-M,rcp45,2013,7.365081384615384
NorESM1-M,rcp45,2014,7.756722307692307
NorESM1-M,rcp45,2015,7.34608276923077
NorESM1-M,rcp45,2016,7.167105076923077
NorESM1-M,rcp45,2017,7.629884769230769
NorESM1-M,rcp45,2018,7.280750923076921
NorESM1-M,rcp45,2019,7.999506769230769
NorESM1-M,rcp45,2020,7.744642923076923
NorESM1-M,rcp45,2021,7.443849538461539
NorESM1-M,rcp45,2022,7.3493443076923075
NorESM1-M,rcp45,2023,7.417317846153847
NorESM1-M,rcp45,2024,7.604352307692308
NorESM1-M,rcp45,2025,7.635887076923077
NorESM1-M,rcp45,2026,7.533938769230769
NorESM1-M,rcp45,2027,7.188530769230769
NorESM1-M,rcp45,2028,7.644394153846154
NorESM1-M,rcp45,2029,7.847303076923076
NorESM1-M,rcp45,2030,7.585106923076922
NorESM1-M,rcp45,2031,7.665346769230769
NorESM1-M,rcp45,2032,7.479540307692307
NorESM1-M,rcp45,2033,7.7766984615384604
NorESM1-M,rcp45,2034,7.868379384615383
NorESM1-M,rcp45,2035,8.251424153846154
NorESM1-M,rcp45,2036,8.214231384615386
bcc-csm1-1-m,rcp60,2006,7.30469
bcc-csm1-1-m,rcp60,2007,6.531397692307691
bcc-csm1-1-m,rcp60,2008,7.106297538461538
bcc-csm1-1-m,rcp60,2009,8.476456769230769
bcc-csm1-1-m,rcp60,2010,7.425698615384615
bcc-csm1-1-m,rcp60,2011,7.441857384615385
bcc-csm1-1-m,rcp60,2012,7.6058104615384625
bcc-csm1-1-m,rcp60,2013,7.194843692307691
bcc-csm1-1-m,rcp60,2014,7.546122461538461
bcc-csm1-1-m,rcp60,2015,7.478482615384616
bcc-csm1-1-m,rcp60,2016,7.559020615384616
bcc-csm1-1-m,rcp60,2017,7.765438769230769
bcc-csm1-1-m,rcp60,2018,6.822952153846154
bcc-csm1-1-m,rcp60,2019,7.591933846153846
bcc-csm1-1-m,rcp60,2020,7.513987384615385
bcc-csm1-1-m,rcp60,2021,7.126063692307691
bcc-csm1-1-m,rcp60,2022,7.876964923076923
bcc-csm1-1-m,rcp60,2023,8.440586153846153
bcc-csm1-1-m,rcp60,2024,8.141264615384616
bcc-csm1-1-m,rcp60,2025,8.096901076923077
bcc-csm1-1-m,rcp60,2026,7.661706000000001
bcc-csm1-1-m,rcp60,2027,7.926284
bcc-csm1-1-m,rcp60,2028,7.034499230769231
bcc-csm1-1-m,rcp60,2029,6.799615076923076
bcc-csm1-1-m,rcp60,2030,6.585902769230768
bcc-csm1-1-m,rcp60,2031,7.696664615384616
bcc-csm1-1-m,rcp60,2032,7.352756
bcc-csm1-1-m,rcp60,2033,7.863291538461539
bcc-csm1-1-m,rcp60,2034,7.386998307692307
bcc-csm1-1-m,rcp60,2035,7.621582769230769
bcc-csm1-1-m,rcp60,2036,7.746252
bcc-csm1-1,rcp60,2006,7.976292769230769
bcc-csm1-1,rcp60,2007,7.635897230769229
bcc-csm1-1,rcp60,2008,7.518397384615385
bcc-csm1-1,rcp60,2009,7.881480153846153
bcc-csm1-1,rcp60,2010,7.467721384615383
bcc-csm1-1,rcp60,2011,7.8330572307692306
bcc-csm1-1,rcp60,2012,7.667999538461538
bcc-csm1-1,rcp60,2013,7.955745076923077
bcc-csm1-1,rcp60,2014,7.672889076923076
bcc-csm1-1,rcp60,2015,7.841329384615383
bcc-csm1-1,rcp60,2016,7.849656000000001
bcc-csm1-1,rcp60,2017,7.076305538461537
bcc-csm1-1,rcp60,2018,7.1992027692307685
bcc-csm1-1,rcp60,2019,6.9193609230769235
bcc-csm1-1,rcp60,2020,7.7585204615384615
bcc-csm1-1,rcp60,2021,7.2132415384615385
bcc-csm1-1,rcp60,2022,8.030294615384616
bcc-csm1-1,rcp60,2023,7.775340923076923
bcc-csm1-1,rcp60,2024,7.573859692307692
bcc-csm1-1,rcp60,2025,7.732507076923076
bcc-csm1-1,rcp60,2026,7.571125230769232
bcc-csm1-1,rcp60,2027,7.475281538461538
bcc-csm1-1,rcp60,2028,7.636625538461538
bcc-csm1-1,rcp60,2029,7.3964116923076935
bcc-csm1-1,rcp60,2030,7.533459692307692
bcc-csm1-1,rcp60,2031,7.765620923076923
bcc-csm1-1,rcp60,2032,7.943735846153846
bcc-csm1-1,rcp60,2033,7.618522461538461
bcc-csm1-1,rcp60,2034,7.052759692307691
bcc-csm1-1,rcp60,2035,7.605766461538462
bcc-csm1-1,rcp60,2036,8.19058753846154
CCSM4,rcp60,2006,7.444780153846152
CCSM4,rcp60,2007,7.863904153846153
CCSM4,rcp60,2008,7.438330307692307
CCSM4,rcp60,2009,7.232299076923076
CCSM4,rcp60,2010,7.992023846153845
CCSM4,rcp60,2011,7.395739384615386
CCSM4,rcp60,2012,7.075745384615385
CCSM4,rcp60,2013,7.63750923076923
CCSM4,rcp60,2014,7.3033870769230775
CCSM4,rcp60,2015,6.998792923076923
CCSM4,rcp60,2016,7.129831692307692
CCSM4,rcp60,2017,7.351892923076924
CCSM4,rcp60,2018,7.2307912307692295
CCSM4,rcp60,2019,7.0121692307692305
CCSM4,rcp60,2020,7.07475323076923
CCSM4,rcp60,2021,7.336599846153846
CCSM4,rcp60,2022,7.611737230769231
CCSM4,rcp60,2023,6.970468615384616
CCSM4,rcp60,2024,6.906478461538462
CCSM4,rcp60,2025,7.00006476923077
CCSM4,rcp60,2026,7.813000923076923
CCSM4,rcp60,2027,7.6320046153846155
CCSM4,rcp60,2028,7.716783076923078
CCSM4,rcp60,2029,7.315422615384615
CCSM4,rcp60,2030,7.817857076923076
CCSM4,rcp60,2031,7.335949692307692
CCSM4,rcp60,2032,7.857104307692308
CCSM4,rcp60,2033,7.7538835384615385
CCSM4,rcp60,2034,7.775723999999999
CCSM4,rcp60,2035,7.703380153846155
CCSM4,rcp60,2036,7.967430307692308
CESM1-CAM5,rcp60,2006,7.087605076923077
CESM1-CAM5,rcp60,2007,7.3787213846153845
CESM1-CAM5,rcp60,2008,6.687928153846154
CESM1-CAM5,rcp60,2009,7.268375692307692
CESM1-CAM5,rcp60,2010,8.023503230769231
CESM1-CAM5,rcp60,2011,7.279754615384616
CESM1-CAM5,rcp60,2012,7.182573692307692
CESM1-CAM5,rcp60,2013,6.915447538461539
CESM1-CAM5,rcp60,2014,6.818501692307691
CESM1-CAM5,rcp60,2015,7.610609538461539
CESM1-CAM5,rcp60,2016,7.680328307692308
CESM1-CAM5,rcp60,2017,7.010180615384615
CESM1-CAM5,rcp60,2018,7.132890307692308
CESM1-CAM5,rcp60,2019,7.2550416923076915
CESM1-CAM5,rcp60,2020,7.161021846153845
CESM1-CAM5,rcp60,2021,7.151880615384615
CESM1-CAM5,rcp60,2022,6.958600615384614
CESM1-CAM5,rcp60,2023,7.357657076923077
CESM1-CAM5,rcp60,2024,7.725675538461537
CESM1-CAM5,rcp60,2025,7.099971384615386
CESM1-CAM5,rcp60,2026,7.142619538461538
CESM1-CAM5,rcp60,2027,7.404849692307692
CESM1-CAM5,rcp60,2028,7.62918
CESM1-CAM5,rcp60,2029,7.186715384615384
CESM1-CAM5,rcp60,2030,7.240903846153846
CESM1-CAM5,rcp60,2031,7.355297384615384
CESM1-CAM5,rcp60,2032,7.454984153846154
CESM1-CAM5,rcp60,2033,7.689968923076923
CESM1-CAM5,rcp60,2034,7.494568923076923
CESM1-CAM5,rcp60,2035,7.465639999999999
CESM1-CAM5,rcp60,2036,7.593874769230768
CSIRO-Mk3-6-0,rcp60,2006,7.107632153846154
CSIRO-Mk3-6-0,rcp60,2007,7.040525076923077
CSIRO-Mk3-6-0,rcp60,2008,7.813044307692308
CSIRO-Mk3-6-0,rcp60,2009,6.957566615384614
CSIRO-Mk3-6-0,rcp60,2010,7.543790769230769
CSIRO-Mk3-6-0,rcp60,2011,7.309523384615384
CSIRO-Mk3-6-0,rcp60,2012,8.102955846153845
CSIRO-Mk3-6-0,rcp60,2013,7.89947353846154
CSIRO-Mk3-6-0,rcp60,2014,6.995777692307692
CSIRO-Mk3-6-0,rcp60,2015,5.718889076923077
CSIRO-Mk3-6-0,rcp60,2016,7.363176461538461
CSIRO-Mk3-6-0,rcp60,2017,7.491016461538461
CSIRO-Mk3-6-0,rcp60,2018,7.693005076923075
CSIRO-Mk3-6-0,rcp60,2019,7.291655846153846
CSIRO-Mk3-6-0,rcp60,2020,6.917571538461537
CSIRO-Mk3-6-0,rcp60,2021,7.394713384615385
CSIRO-Mk3-6-0,rcp60,2022,7.582704923076923
CSIRO-Mk3-6-0,rcp60,2023,7.7178084615384615
CSIRO-Mk3-6-0,rcp60,2024,7.772565846153845
CSIRO-Mk3-6-0,rcp60,2025,7.578814769230768
CSIRO-Mk3-6-0,rcp60,2026,7.283476769230769
CSIRO-Mk3-6-0,rcp60,2027,8.06077
CSIRO-Mk3-6-0,rcp60,2028,7.328679384615384
CSIRO-Mk3-6-0,rcp60,2029,7.598440923076923
CSIRO-Mk3-6-0,rcp60,2030,7.601115230769231
CSIRO-Mk3-6-0,rcp60,2031,7.590907076923077
CSIRO-Mk3-6-0,rcp60,2032,7.561962461538461
CSIRO-Mk3-6-0,rcp60,2033,7.131869538461539
CSIRO-Mk3-6-0,rcp60,2034,7.860747692307694
CSIRO-Mk3-6-0,rcp60,2035,6.96448923076923
CSIRO-Mk3-6-0,rcp60,2036,7.459537692307692
GFDL-CM3,rcp60,2006,7.63585846153846
GFDL-CM3,rcp60,2007,7.768196461538461
GFDL-CM3,rcp60,2008,7.395817846153847
GFDL-CM3,rcp60,2009,7.554930307692308
GFDL-CM3,rcp60,2010,7.116210000000001
GFDL-CM3,rcp60,2011,7.6351770769230765
GFDL-CM3,rcp60,2012,7.765863230769231
GFDL-CM3,rcp60,2013,7.651832461538461
GFDL-CM3,rcp60,2014,7.61989923076923
GFDL-CM3,rcp60,2015,7.350630461538461
GFDL-CM3,rcp60,2016,7.309622461538462
GFDL-CM3,rcp60,2017,7.559855538461539
GFDL-CM3,rcp60,2018,7.891659384615385
GFDL-CM3,rcp60,2019,7.6070681538461535
GFDL-CM3,rcp60,2020,7.706252615384615
GFDL-CM3,rcp60,2021,8.022581846153846
GFDL-CM3,rcp60,2022,7.658289076923077
GFDL-CM3,rcp60,2023,7.983564769230769
GFDL-CM3,rcp60,2024,7.278933538461539
GFDL-CM3,rcp60,2025,7.748689384615384
GFDL-CM3,rcp60,2026,7.580111538461539
GFDL-CM3,rcp60,2027,7.94634723076923
GFDL-CM3,rcp60,2028,7.555141076923077
GFDL-CM3,rcp60,2029,7.933857846153846
GFDL-CM3,rcp60,2030,7.836078307692308
GFDL-CM3,rcp60,2031,7.858080153846155
GFDL-CM3,rcp60,2032,7.8818249230769215
GFDL-CM3,rcp60,2033,7.229910153846154
GFDL-CM3,rcp60,2034,8.002717076923075
GFDL-CM3,rcp60,2035,8.050634615384615
GFDL-CM3,rcp60,2036,7.523551230769232
GFDL-ESM2G,rcp60,2006,7.7502243076923065
GFDL-ESM2G,rcp60,2007,6.716452923076924
GFDL-ESM2G,rcp60,2008,7.620734153846154
GFDL-ESM2G,rcp60,2009,6.665189384615383
GFDL-ESM2G,rcp60,2010,7.718521692307692
GFDL-ESM2G,rcp60,2011,7.350188153846153
GFDL-ESM2G,rcp60,2012,7.247099384615384
GFDL-ESM2G,rcp60,2013,7.655432153846154
GFDL-ESM2G,rcp60,2014,7.728632923076923
GFDL-ESM2G,rcp60,2015,7.603340153846153
GFDL-ESM2G,rcp60,2016,7.540718461538463
GFDL-ESM2G,rcp60,2017,7.683647230769231
GFDL-ESM2G,rcp60,2018,6.970448307692307
GFDL-ESM2G,rcp60,2019,7.423999846153845
GFDL-ESM2G,rcp60,2020,7.1099524615384615
GFDL-ESM2G,rcp60,2021,7.1072633846153845
GFDL-ESM2G,rcp60,2022,6.805165384615385
GFDL-ESM2G,rcp60,2023,7.660193384615384
GFDL-ESM2G,rcp60,2024,7.173371538461538
GFDL-ESM2G,rcp60,2025,7.341255846153847
GFDL-ESM2G,rcp60,2026,6.966323846153846
GFDL-ESM2G,rcp60,2027,7.358575230769231
GFDL-ESM2G,rcp60,2028,7.216142461538461
GFDL-ESM2G,rcp60,2029,7.053739384615384
GFDL-ESM2G,rcp60,2030,7.781740307692307
GFDL-ESM2G,rcp60,2031,7.370224615384615
GFDL-ESM2G,rcp60,2032,7.113770307692307
GFDL-ESM2G,rcp60,2033,7.424365538461538
GFDL-ESM2G,rcp60,2034,7.531963692307692
GFDL-ESM2G,rcp60,2035,7.231646153846155
GFDL-ESM2G,rcp60,2036,7.284575230769231
GFDL-ESM2M,rcp60,2006,7.167405230769229
GFDL-ESM2M,rcp60,2007,7.147810307692309
GFDL-ESM2M,rcp60,2008,7.541092923076923
GFDL-ESM2M,rcp60,2009,7.359624923076923
GFDL-ESM2M,rcp60,2010,7.364616615384615
GFDL-ESM2M,rcp60,2011,6.904264307692307
GFDL-ESM2M,rcp60,2012,7.403704923076923
GFDL-ESM2M,rcp60,2013,7.308867538461539
GFDL-ESM2M,rcp60,2014,7.598190153846153
GFDL-ESM2M,rcp60,2015,7.491723230769231
GFDL-ESM2M,rcp60,2016,7.339079076923075
GFDL-ESM2M,rcp60,2017,7.7597246153846156
GFDL-ESM2M,rcp60,2018,7.381021230769231
GFDL-ESM2M,rcp60,2019,7.391992615384616
GFDL-ESM2M,rcp60,2020,7.206977076923079
GFDL-ESM2M,rcp60,2021,7.071250615384615
GFDL-ESM2M,rcp60,2022,6.770481076923078
GFDL-ESM2M,rcp60,2023,7.607378615384615
GFDL-ESM2M,rcp60,2024,7.897909846153845
GFDL-ESM2M,rcp60,2025,7.91243046153846
GFDL-ESM2M,rcp60,2026,7.316989692307692
GFDL-ESM2M,rcp60,2027,7.878560923076923
GFDL-ESM2M,rcp60,2028,8.279255846153845
GFDL-ESM2M,rcp60,2029,7.671667692307693
GFDL-ESM2M,rcp60,2030,7.06291123076923
GFDL-ESM2M,rcp60,2031,7.222473999999999
GFDL-ESM2M,rcp60,2032,7.654438000000001
GFDL-ESM2M,rcp60,2033,7.272794461538461
GFDL-ESM2M,rcp60,2034,7.352217230769231
GFDL-ESM2M,rcp60,2035,7.9873418461538455
GFDL-ESM2M,rcp60,2036,7.649925846153846
HadGEM2-AO,rcp60,2006,6.949337384615385
HadGEM2-AO,rcp60,2007,7.078418461538461
HadGEM2-AO,rcp60,2008,7.151681384615384
HadGEM2-AO,rcp60,2009,6.983727230769231
HadGEM2-AO,rcp60,2010,6.630327230769231
HadGEM2-AO,rcp60,2011,6.789353999999999
HadGEM2-AO,rcp60,2012,7.091541230769231
HadGEM2-AO,rcp60,2013,6.402951846153846
HadGEM2-AO,rcp60,2014,6.987895230769231
HadGEM2-AO,rcp60,2015,7.196826769230769
HadGEM2-AO,rcp60,2016,7.401340307692308
HadGEM2-AO,rcp60,2017,7.509264307692307
HadGEM2-AO,rcp60,2018,7.582182923076923
HadGEM2-AO,rcp60,2019,7.113872153846154
HadGEM2-AO,rcp60,2020,7.07832476923077
HadGEM2-AO,rcp60,2021,6.294806769230769
HadGEM2-AO,rcp60,2022,6.709429846153846
HadGEM2-AO,rcp60,2023,7.048873846153846
HadGEM2-AO,rcp60,2024,6.965574307692308
HadGEM2-AO,rcp60,2025,7.563970923076922
HadGEM2-AO,rcp60,2026,7.274611538461538
HadGEM2-AO,rcp60,2027,7.137810923076922
HadGEM2-AO,rcp60,2028,6.961140153846153
HadGEM2-AO,rcp60,2029,7.237823999999999
HadGEM2-AO,rcp60,2030,7.144406307692307
HadGEM2-AO,rcp60,2031,7.042374307692308
HadGEM2-AO,rcp60,2032,7.602840615384616
HadGEM2-AO,rcp60,2033,7.514380769230769
HadGEM2-AO,rcp60,2034,7.222024769230769
HadGEM2-AO,rcp60,2035,7.358566923076922
HadGEM2-AO,rcp60,2036,7.280941846153845
HadGEM2-ES,rcp60,2006,7.555483692307691
HadGEM2-ES,rcp60,2007,7.798016615384614
HadGEM2-ES,rcp60,2008,7.632382307692308
HadGEM2-ES,rcp60,2009,7.172333692307693
HadGEM2-ES,rcp60,2010,7.270038461538461
HadGEM2-ES,rcp60,2011,7.676006615384615
HadGEM2-ES,rcp60,2012,7.7710430769230765
HadGEM2-ES,rcp60,2013,7.830127538461538
HadGEM2-ES,rcp60,2014,7.630305384615386
HadGEM2-ES,rcp60,2015,7.6207087692307685
HadGEM2-ES,rcp60,2016,7.661550923076923
HadGEM2-ES,rcp60,2017,7.012902923076922
HadGEM2-ES,rcp60,2018,7.327549230769231
HadGEM2-ES,rcp60,2019,8.139732153846154
HadGEM2-ES,rcp60,2020,7.267998307692307
HadGEM2-ES,rcp60,2021,7.808678153846152
HadGEM2-ES,rcp60,2022,7.7391243076923075
HadGEM2-ES,rcp60,2023,8.118859076923078
HadGEM2-ES,rcp60,2024,7.615114307692308
HadGEM2-ES,rcp60,2025,7.012082923076922
HadGEM2-ES,rcp60,2026,7.785715384615385
HadGEM2-ES,rcp60,2027,7.7390912307692314
HadGEM2-ES,rcp60,2028,7.694165230769229
HadGEM2-ES,rcp60,2029,7.55175876923077
HadGEM2-ES,rcp60,2030,7.876385999999999
HadGEM2-ES,rcp60,2031,7.6983978461538465
HadGEM2-ES,rcp60,2032,8.167926615384616
HadGEM2-ES,rcp60,2033,7.634849692307692
HadGEM2-ES,rcp60,2034,7.882822461538462
HadGEM2-ES,rcp60,2035,7.52714476923077
HadGEM2-ES,rcp60,2036,7.39747123076923
IPSL-CM5A-LR,rcp60,2006,7.160225846153847
IPSL-CM5A-LR,rcp60,2007,7.423976615384615
IPSL-CM5A-LR,rcp60,2008,7.384429230769229
IPSL-CM5A-LR,rcp60,2009,7.364031692307693
IPSL-CM5A-LR,rcp60,2010,7.348082307692309
IPSL-CM5A-LR,rcp60,2011,7.620774307692308
IPSL-CM5A-LR,rcp60,2012,7.3655884615384615
IPSL-CM5A-LR,rcp60,2013,6.888733384615384
IPSL-CM5A-LR,rcp60,2014,7.174468461538463
IPSL-CM5A-LR,rcp60,2015,7.33363676923077
IPSL-CM5A-LR,rcp60,2016,7.532729999999999
IPSL-CM5A-LR,rcp60,2017,7.569038615384616
IPSL-CM5A-LR,rcp60,2018,7.64410953846154
IPSL-CM5A-LR,rcp60,2019,7.45084076923077
IPSL-CM5A-LR,rcp60,2020,7.410094153846154
IPSL-CM5A-LR,rcp60,2021,7.816124615384615
IPSL-CM5A-LR,rcp60,2022,7.656281076923077
IPSL-CM5A-LR,rcp60,2023,7.871095076923075
IPSL-CM5A-LR,rcp60,2024,7.658910615384616
IPSL-CM5A-LR,rcp60,2025,7.5259121538461535
IPSL-CM5A-LR,rcp60,2026,8.192165076923079
IPSL-CM5A-LR,rcp60,2027,7.776451230769231
IPSL-CM5A-LR,rcp60,2028,7.837367076923076
IPSL-CM5A-LR,rcp60,2029,7.386803076923077
IPSL-CM5A-LR,rcp60,2030,7.746052923076923
IPSL-CM5A-LR,rcp60,2031,7.303434769230768
IPSL-CM5A-LR,rcp60,2032,7.734429076923076
IPSL-CM5A-LR,rcp60,2033,7.8533247692307695
IPSL-CM5A-LR,rcp60,2034,7.946900153846154
IPSL-CM5A-LR,rcp60,2035,7.690570153846154
IPSL-CM5A-LR,rcp60,2036,7.250352153846154
IPSL-CM5A-MR,rcp60,2006,7.501699538461538
IPSL-CM5A-MR,rcp60,2007,6.9822830769230775
IPSL-CM5A-MR,rcp60,2008,7.748523076923077
IPSL-CM5A-MR,rcp60,2009,7.698464923076923
IPSL-CM5A-MR,rcp60,2010,7.59295246153846
IPSL-CM5A-MR,rcp60,2011,7.262482769230769
IPSL-CM5A-MR,rcp60,2012,7.331030769230769
IPSL-CM5A-MR,rcp60,2013,7.684851846153846
IPSL-CM5A-MR,rcp60,2014,7.562886
IPSL-CM5A-MR,rcp60,2015,7.800549230769231
IPSL-CM5A-MR,rcp60,2016,8.127602923076923
IPSL-CM5A-MR,rcp60,2017,7.793168
IPSL-CM5A-MR,rcp60,2018,7.416883230769232
IPSL-CM5A-MR,rcp60,2019,7.205555076923077
IPSL-CM5A-MR,rcp60,2020,7.296407692307691
IPSL-CM5A-MR,rcp60,2021,7.252199846153847
IPSL-CM5A-MR,rcp60,2022,7.617055538461538
IPSL-CM5A-MR,rcp60,2023,7.514455076923078
IPSL-CM5A-MR,rcp60,2024,8.141716615384615
IPSL-CM5A-MR,rcp60,2025,7.086794
IPSL-CM5A-MR,rcp60,2026,7.523052307692308
IPSL-CM5A-MR,rcp60,2027,7.573372307692308
IPSL-CM5A-MR,rcp60,2028,7.399489076923076
IPSL-CM5A-MR,rcp60,2029,7.760874
IPSL-CM5A-MR,rcp60,2030,7.737211538461539
IPSL-CM5A-MR,rcp60,2031,7.585489230769231
IPSL-CM5A-MR,rcp60,2032,7.208420461538463
IPSL-CM5A-MR,rcp60,2033,7.471830307692308
IPSL-CM5A-MR,rcp60,2034,8.00073646153846
IPSL-CM5A-MR,rcp60,2035,7.897144000000001
IPSL-CM5A-MR,rcp60,2036,7.861052923076923
MIROC-ESM-CHEM,rcp60,2006,7.554630307692307
MIROC-ESM-CHEM,rcp60,2007,7.356822461538462
MIROC-ESM-CHEM,rcp60,2008,7.158129692307691
MIROC-ESM-CHEM,rcp60,2009,7.423981846153846
MIROC-ESM-CHEM,rcp60,2010,7.696752769230769
MIROC-ESM-CHEM,rcp60,2011,7.341893384615385
MIROC-ESM-CHEM,rcp60,2012,7.416547692307692
MIROC-ESM-CHEM,rcp60,2013,7.236913076923078
MIROC-ESM-CHEM,rcp60,2014,7.094235692307692
MIROC-ESM-CHEM,rcp60,2015,7.667875846153847
MIROC-ESM-CHEM,rcp60,2016,7.574027846153846
MIROC-ESM-CHEM,rcp60,2017,7.775757076923076
MIROC-ESM-CHEM,rcp60,2018,7.555746461538462
MIROC-ESM-CHEM,rcp60,2019,7.672167538461539
MIROC-ESM-CHEM,rcp60,2020,7.703095692307692
MIROC-ESM-CHEM,rcp60,2021,7.592364153846154
MIROC-ESM-CHEM,rcp60,2022,7.559430153846154
MIROC-ESM-CHEM,rcp60,2023,7.680825999999999
MIROC-ESM-CHEM,rcp60,2024,7.4862646153846155
MIROC-ESM-CHEM,rcp60,2025,7.900175692307691
MIROC-ESM-CHEM,rcp60,2026,7.751555846153846
MIROC-ESM-CHEM,rcp60,2027,7.751112615384616
MIROC-ESM-CHEM,rcp60,2028,8.113472307692307
MIROC-ESM-CHEM,rcp60,2029,7.803850923076923
MIROC-ESM-CHEM,rcp60,2030,7.63606876923077
MIROC-ESM-CHEM,rcp60,2031,7.572811846153846
MIROC-ESM-CHEM,rcp60,2032,7.644855384615383
MIROC-ESM-CHEM,rcp60,2033,7.4301984615384615
MIROC-ESM-CHEM,rcp60,2034,7.276314307692307
MIROC-ESM-CHEM,rcp60,2035,7.466645384615384
MIROC-ESM-CHEM,rcp60,2036,6.963108153846153
MIROC-ESM,rcp60,2006,7.266335538461538
MIROC-ESM,rcp60,2007,6.718173846153847
MIROC-ESM,rcp60,2008,7.262568923076922
MIROC-ESM,rcp60,2009,7.125654615384616
MIROC-ESM,rcp60,2010,6.953605846153845
MIROC-ESM,rcp60,2011,7.7159070769230755
MIROC-ESM,rcp60,2012,7.069778
MIROC-ESM,rcp60,2013,7.400487692307691
MIROC-ESM,rcp60,2014,7.436972000000001
MIROC-ESM,rcp60,2015,7.231910615384615
MIROC-ESM,rcp60,2016,7.099816769230769
MIROC-ESM,rcp60,2017,7.800855384615384
MIROC-ESM,rcp60,2018,7.965752153846155
MIROC-ESM,rcp60,2019,7.784672
MIROC-ESM,rcp60,2020,7.461432153846154
MIROC-ESM,rcp60,2021,7.743333538461538
MIROC-ESM,rcp60,2022,7.003536923076923
MIROC-ESM,rcp60,2023,7.888774615384615
MIROC-ESM,rcp60,2024,8.045307692307691
MIROC-ESM,rcp60,2025,7.582887538461539
MIROC-ESM,rcp60,2026,7.455187692307692
MIROC-ESM,rcp60,2027,8.077232307692308
MIROC-ESM,rcp60,2028,7.677796307692308
MIROC-ESM,rcp60,2029,7.6498015384615385
MIROC-ESM,rcp60,2030,7.430454769230768
MIROC-ESM,rcp60,2031,7.385782153846153
MIROC-ESM,rcp60,2032,8.111826461538461
MIROC-ESM,rcp60,2033,7.813057692307691
MIROC-ESM,rcp60,2034,7.606718307692308
MIROC-ESM,rcp60,2035,7.575658153846154
MIROC-ESM,rcp60,2036,7.880938615384615
MIROC5,rcp60,2006,7.133405076923076
MIROC5,rcp60,2007,6.969278615384615
MIROC5,rcp60,2008,7.187433076923076
MIROC5,rcp60,2009,7.538355999999999
MIROC5,rcp60,2010,6.895918615384615
MIROC5,rcp60,2011,6.958202769230769
MIROC5,rcp60,2012,7.542387384615384
MIROC5,rcp60,2013,7.746929846153846
MIROC5,rcp60,2014,7.400552153846154
MIROC5,rcp60,2015,6.875752923076924
MIROC5,rcp60,2016,6.711077846153846
MIROC5,rcp60,2017,7.595232769230768
MIROC5,rcp60,2018,7.612690307692308
MIROC5,rcp60,2019,7.236747384615383
MIROC5,rcp60,2020,7.353372461538462
MIROC5,rcp60,2021,7.93821723076923
MIROC5,rcp60,2022,7.70057723076923
MIROC5,rcp60,2023,7.440482153846154
MIROC5,rcp60,2024,7.1872895384615365
MIROC5,rcp60,2025,7.030111538461539
MIROC5,rcp60,2026,6.983094153846154
MIROC5,rcp60,2027,7.360228923076923
MIROC5,rcp60,2028,7.909392461538459
MIROC5,rcp60,2029,7.872229846153846
MIROC5,rcp60,2030,7.289454153846154
MIROC5,rcp60,2031,7.434482615384615
MIROC5,rcp60,2032,7.463244307692308
MIROC5,rcp60,2033,8.09679676923077
MIROC5,rcp60,2034,7.998991999999999
MIROC5,rcp60,2035,7.580983230769231
MIROC5,rcp60,2036,6.9783332307692305
MRI-CGCM3,rcp60,2006,7.2329701538461535
MRI-CGCM3,rcp60,2007,7.032848615384616
MRI-CGCM3,rcp60,2008,7.498294153846154
MRI-CGCM3,rcp60,2009,7.3034972307692305
MRI-CGCM3,rcp60,2010,7.38768323076923
MRI-CGCM3,rcp60,2011,7.134515230769231
MRI-CGCM3,rcp60,2012,7.049110923076923
