LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.55,25.15,22.37949036,26.56498181,36.0147624,39.59791356,42.41623407,44.69727846,28.5742488,33.58214874,38.81910815,42.0926623,44.94444897,46.79786645,35.39131037,31.98738157,47.79145475,58.52737544,68.39296832,72.71888743,33.94899058,34.84646462,43.7193486,50.6317934,56.72107647,62.13420488,33.91267514,38.42384195,45.08648221,52.82984282,59.78253286,66.10128407
121.55,25.2,22.80561485,28.84363307,39.30011306,45.62254749,49.59197625,52.86843194,30.67341653,35.2919775,40.36504252,43.15691787,46.89161944,49.23618489,36.78834631,33.88548695,43.14058801,52.9315118,61.94486622,70.29508889,35.89993219,38.64739466,42.90495738,50.71013493,57.76451222,64.2068921,37.02515133,39.99452289,42.21778344,48.99500697,55.74008498,61.91677103
121.55,25,27.77558832,33.6925929,35.25891579,39.594398,43.18475559,46.21257886,30.43681137,41.5805854,41.96608314,43.78385393,46.94239453,49.61002317,33.12952118,38.60797597,51.42457567,58.51835859,62.67558542,65.71610861,30.40884172,37.47739167,39.72219331,42.38190314,49.47377098,57.18135291,31.66613121,35.75462453,39.87669371,39.90736218,41.80800284,43.47612848
121.6,24.95,25.49978843,35.23169051,39.61067353,41.95631549,43.9319423,45.63811055,30.55017745,39.48498678,43.93416782,46.49388109,48.60813546,50.4004683,35.2277259,37.49643798,43.43285993,47.44778589,51.05056462,54.28529565,31.04453265,35.30714662,38.20021284,38.24153621,43.55244262,47.05446819,34.20041024,35.60508442,37.65104753,39.32819298,41.40978517,43.62082686
121.6,25.05,25.91431737,28.75116666,36.66683152,41.28187206,45.14495234,48.43208286,31.71056359,35.74978329,39.1960108,41.02342933,47.4495448,54.67837227,34.1402628,37.46757266,43.30142875,53.97772253,64.16729685,73.82235507,34.34528131,37.00609556,40.31226339,42.48075073,47.53274889,58.45775825,30.53151221,36.82977192,39.79619621,38.85344873,42.67066107,51.62231204
121.6,25.1,24.13922632,29.14233752,35.52822458,39.13301019,42.20279073,46.48652569,29.74670784,33.87111788,38.46733969,44.22728751,49.29998465,51.19183574,36.24733574,34.60623604,47.38447229,59.16909535,68.84993915,73.62264685,31.97119059,34.18956767,36.51318181,40.35504207,44.5358562,48.31040643,31.72480045,34.58393131,42.54830665,48.42519117,53.62821626,58.27708978
121.6,25.15,22.71628423,27.04039191,37.09370365,46.30909859,51.5147739,55.152249,28.5774824,33.19529007,37.90166183,40.79153503,43.28041411,45.46358799,35.72486544,33.30039035,44.26433372,55.04250281,65.02253898,69.99306263,35.79263787,36.52941218,42.69231808,50.78092199,58.0819724,64.74105726,33.15757874,40.61991746,41.20818615,48.95568,55.96918528,62.38867347
121.6,25.2,20.37484582,26.64167825,37.20679967,44.56785954,51.29662454,57.48771044,31.14261996,35.17162263,39.98142176,40.48071617,48.84404685,55.10319404,37.29528445,35.43833732,45.54348101,52.62215843,58.53157729,63.55122545,37.04671563,38.8171356,44.81379312,47.99550303,50.76152179,55.07334872,33.72126666,43.86041352,39.84325648,47.12007616,53.22242046,58.41473648
121.6,25,28.26763404,31.36476242,38.30041084,40.54413993,44.69170712,48.99145428,30.78897631,36.47777556,41.69122584,41.32646008,43.52661724,49.66354019,32.1754867,37.3462159,43.05375586,50.20115712,58.94611022,67.16000135,33.00876802,36.83239561,39.79161137,42.81016485,50.99532247,60.43534688,30.63394982,36.8398952,38.01586047,41.2536782,40.66779678,49.19747722
121.65,25.05,23.6452434,28.63888083,35.97964015,40.75796687,46.96446303,52.78960428,29.52855844,32.13725599,38.59609275,44.78494664,45.37549243,45.79723245,35.95736385,36.48092346,48.10590637,53.07521745,55.94363857,58.39808478,29.21724303,33.57766425,37.2614885,42.59169482,47.34084278,51.60203776,29.76891816,34.06881753,43.67673375,49.95608122,55.53688717,60.53821604
121.65,25.1,21.42067003,26.63113306,37.86588445,46.45175723,54.39400907,56.82388296,28.36938641,31.3303866,38.16942413,42.30466494,42.65582343,42.87074171,33.94890699,35.88920493,45.36075619,50.19017135,52.26289203,53.97577535,32.68836675,34.70370621,43.66690314,50.93731194,57.44857589,63.32035476,30.9178824,38.1745922,41.37857327,48.99496899,55.85220307,62.09180833
121.65,25,25.13706346,28.24696367,36.08956723,40.18996076,45.50817725,50.46238311,29.68987266,37.78055109,37.074868,41.39615067,45.56838685,46.53480118,34.62868588,37.7072091,45.30011786,56.10419532,63.89446959,67.78669198,27.82623664,34.28885066,37.33693765,41.05613257,45.1287363,51.80112568,28.8092754,33.28067452,43.05134484,47.41176671,52.36929919,56.80810781
