LON,LAT,city,scenario,percentile,source_file,metric,change_pct,duration_day,return_period_yr
121.55,25.05,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,12.45070002,3,5
121.55,25.0,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,10.56619654,3,5
121.55,25.15,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,8.158307396,3,5
121.55,25.1,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,11.70469276,3,5
121.55,25.2,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,9.449117889,3,5
121.6,24.95,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,11.93971737,3,5
121.6,25.05,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,10.79743853,3,5
121.6,25.0,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,11.52067799,3,5
121.6,25.15,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,6.940191704,3,5
121.6,25.1,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,10.54458018,3,5
121.6,25.2,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,8.120737651,3,5
121.65,25.05,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,7.184902505,3,5
121.65,25.1,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,6.063310285,3,5
121.65,25.0,臺北市,rcp45,25,IDF-CC_臺北市_暴雨改變率_rcp45_第25百分位.csv,rx3day_5yr,8.506716619,3,5
121.45,25.1,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,21.87093247,3,5
121.45,25.15,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,22.3925735,3,5
121.5,25.05,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,22.74341388,3,5
121.5,25.1,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,21.57620128,3,5
121.5,25.15,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,20.49573521,3,5
121.5,25.0,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,22.91913657,3,5
121.5,25.2,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,18.11566361,3,5
121.55,24.95,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,22.15943342,3,5
121.55,25.05,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,23.07317447,3,5
121.55,25.1,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,23.25863732,3,5
121.55,25.15,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,17.72701387,3,5
121.55,25.0,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,22.88698672,3,5
121.55,25.2,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,18.52690069,3,5
121.6,24.95,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,20.90496941,3,5
121.6,25.05,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,20.93083857,3,5
121.6,25.1,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,19.73557016,3,5
121.6,25.15,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,17.95312041,3,5
121.6,25.0,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,21.47868502,3,5
121.6,25.2,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,17.32458921,3,5
121.65,25.05,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,17.67021296,3,5
121.65,25.1,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,16.55459587,3,5
121.65,25.0,臺北市,rcp45,50,IDF-CC_臺北市_暴雨改變率_rcp45_第50百分位.csv,rx3day_5yr,17.85117057,3,5
121.45,25.1,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-4.180373008,3,5
121.45,25.15,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-5.482175618,3,5
121.5,25.05,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-2.551181425,3,5
121.5,25.1,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-3.119313922,3,5
121.5,25.15,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-5.709231322,3,5
121.5,25.2,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-6.247728702,3,5
121.5,25.0,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-3.446795889,3,5
121.55,24.95,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-5.366379572,3,5
121.55,25.05,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-2.375340912,3,5
121.55,25.1,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-2.17619177,3,5
121.55,25.15,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-8.005298188,3,5
121.55,25.2,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-7.661084352,3,5
121.55,25.0,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-3.476633714,3,5
121.6,24.95,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-5.323829199,3,5
121.6,25.05,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-3.663110413,3,5
121.6,25.1,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-4.870727033,3,5
121.6,25.15,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-8.478854158,3,5
121.6,25.2,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-8.678291849,3,5
121.6,25.0,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-3.59608356,3,5
121.65,25.05,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-6.729402702,3,5
121.65,25.1,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-8.510526786,3,5
121.65,25.0,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv,rx3day_5yr,-5.184223698,3,5
121.45,25.1,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,31.56772657,3,5
121.45,25.15,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,31.77765044,3,5
121.5,25.05,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,32.77710252,3,5
121.5,25.1,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,32.80568107,3,5
121.5,25.15,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,33.7689433,3,5
121.5,25.2,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.30787883,3,5
121.5,25.0,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,32.91968267,3,5
121.55,24.95,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.60796341,3,5
121.55,25.05,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.8694674,3,5
121.55,25.1,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.44914096,3,5
121.55,25.15,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,35.39131037,3,5
121.55,25.2,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,36.78834631,3,5
121.55,25.0,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,33.12952118,3,5
121.6,24.95,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,35.2277259,3,5
121.6,25.05,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.1402628,3,5
121.6,25.1,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,36.24733574,3,5
121.6,25.15,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,35.72486544,3,5
121.6,25.2,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,37.29528445,3,5
121.6,25.0,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,32.1754867,3,5
121.65,25.05,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,35.95736385,3,5
121.65,25.1,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,33.94890699,3,5
121.65,25.0,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv,rx3day_5yr,34.62868588,3,5
121.45,25.1,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,50.11411807,3,5
121.45,25.15,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,52.20174041,3,5
121.5,25.05,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,47.44866986,3,5
121.5,25.1,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,48.43730438,3,5
121.5,25.15,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,59.62396929,3,5
121.5,25.2,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,55.34188869,3,5
121.5,25.0,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,49.99533507,3,5
121.55,24.95,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,47.20586548,3,5
121.55,25.05,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,48.53144895,3,5
121.55,25.15,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,55.6681813,3,5
121.55,25.1,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,51.54997614,3,5
121.55,25.2,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,53.58910765,3,5
121.55,25.0,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,50.14346549,3,5
121.6,24.95,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,50.00036658,3,5
121.6,25.05,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,54.70599729,3,5
121.6,25.15,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,54.40982113,3,5
121.6,25.1,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,58.75953397,3,5
121.6,25.2,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,50.94524943,3,5
121.6,25.0,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,53.94401199,3,5
121.65,25.05,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,60.38129371,3,5
121.65,25.1,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,56.3719569,3,5
121.65,25.0,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv,rx3day_5yr,58.95632635,3,5
121.45,25.15,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,8.378592967,3,5
121.45,25.1,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,6.281354289,3,5
121.5,25.05,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,8.75555516,3,5
121.5,25.15,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,4.561373525,3,5
121.5,25.1,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,6.541291263,3,5
121.5,25.2,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,3.249783146,3,5
121.5,25.0,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,7.772120513,3,5
121.55,24.95,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,7.459355674,3,5
121.55,25.05,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,6.269224563,3,5
121.55,25.1,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,6.112908188,3,5
121.55,25.15,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,0.19339812,3,5
121.55,25.0,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,6.76213856,3,5
121.55,25.2,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,2.754989694,3,5
121.6,24.95,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,7.605445088,3,5
121.6,25.05,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,4.825855136,3,5
121.6,25.0,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,5.341390273,3,5
121.6,25.1,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,3.864722498,3,5
121.6,25.15,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,2.141670553,3,5
121.6,25.2,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,3.853450926,3,5
121.65,25.05,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,3.448039932,3,5
121.65,25.1,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,2.839246216,3,5
121.65,25.0,臺北市,rcp85,25,IDF-CC_臺北市_暴雨改變率_rcp85_第25百分位.csv,rx3day_5yr,3.571039973,3,5
121.45,25.1,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,22.37684868,3,5
121.45,25.15,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,24.63064966,3,5
121.5,25.05,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,23.33188582,3,5
121.5,25.1,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,22.54584858,3,5
121.5,25.0,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,20.63698001,3,5
121.5,25.15,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,23.36930428,3,5
121.5,25.2,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,21.18272905,3,5
121.55,24.95,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,20.16193236,3,5
121.55,25.05,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,22.87389106,3,5
121.55,25.1,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,22.73517595,3,5
121.55,25.0,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,19.19923836,3,5
121.55,25.15,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,18.36415493,3,5
121.55,25.2,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,18.91603144,3,5
121.6,24.95,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,19.55606894,3,5
121.6,25.05,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,19.53471233,3,5
121.6,25.1,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,19.64647606,3,5
121.6,25.0,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,18.61245278,3,5
121.6,25.15,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,18.03772182,3,5
121.6,25.2,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,15.98778023,3,5
121.65,25.05,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,18.06339827,3,5
121.65,25.1,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,16.05636065,3,5
121.65,25.0,臺北市,rcp85,50,IDF-CC_臺北市_暴雨改變率_rcp85_第50百分位.csv,rx3day_5yr,19.42728947,3,5
121.45,25.1,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-7.856502156,3,5
121.45,25.15,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-9.212189933,3,5
121.5,25.05,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-8.677599444,3,5
121.5,25.0,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-9.47052031,3,5
121.5,25.1,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-9.10505721,3,5
121.5,25.15,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-7.392334874,3,5
121.5,25.2,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-5.617515839,3,5
121.55,24.95,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-8.108758286,3,5
121.55,25.05,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-9.512645185,3,5
121.55,25.0,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-10.03257344,3,5
121.55,25.1,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-10.67674665,3,5
121.55,25.15,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-4.001009053,3,5
121.55,25.2,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-2.448164831,3,5
121.6,24.95,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-7.822856549,3,5
121.6,25.05,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-9.433846214,3,5
121.6,25.1,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-7.2837662,3,5
121.6,25.15,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-3.496125727,3,5
121.6,25.2,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-4.109110224,3,5
121.6,25.0,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-10.39819639,3,5
121.65,25.05,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-5.031032754,3,5
121.65,25.1,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-4.400732532,3,5
121.65,25.0,臺北市,rcp85,5,IDF-CC_臺北市_暴雨改變率_rcp85_第5百分位.csv,rx3day_5yr,-6.807214451,3,5
121.45,25.1,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,37.16936729,3,5
121.45,25.15,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,39.93506777,3,5
121.5,25.05,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,36.4293853,3,5
121.5,25.1,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,36.41751826,3,5
121.5,25.15,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,36.25292722,3,5
121.5,25.2,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,34.33942917,3,5
121.5,25.0,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,40.02159528,3,5
121.55,24.95,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,35.52280639,3,5
121.55,25.05,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,37.26617706,3,5
121.55,25.1,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,36.914212,3,5
121.55,25.15,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,33.88355697,3,5
121.55,25.2,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,26.46883752,3,5
121.55,25.0,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,39.55293412,3,5
121.6,24.95,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,34.0411589,3,5
121.6,25.05,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,35.78458969,3,5
121.6,25.1,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,33.89480135,3,5
121.6,25.15,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,27.7763681,3,5
121.6,25.2,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,25.97938315,3,5
121.6,25.0,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,34.73339548,3,5
121.65,25.05,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,28.84917684,3,5
121.65,25.1,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,28.97446467,3,5
121.65,25.0,臺北市,rcp85,75,IDF-CC_臺北市_暴雨改變率_rcp85_第75百分位.csv,rx3day_5yr,31.46833939,3,5
