LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr
121.55,25.15,14.26427609,19.59785075,20.44452447,19.96737398,20.64532072,21.1554464,18.05616525,19.15461557,15.39285272,18.64501304,20.08140642,20.48508473,17.72701387,15.3583145,14.5274197,15.69340896,16.01427769,16.57219525,18.06142833,18.0654344,14.88626699,16.78641462,21.56167013,19.93758275,22.48689366,19.86800329,17.68626006,20.08976868,20.73309101,19.03399064
121.55,25,19.32073252,24.11107589,26.80564374,28.29682849,33.05734671,35.75838483,20.17684381,19.20540765,20.26993714,22.29852801,21.51050139,22.2717937,22.88698672,22.23908746,21.54301737,21.52884968,22.29595569,20.98899569,23.16841403,23.5550526,24.19754758,24.67139732,24.68527737,23.04461927,23.49535563,26.55773342,26.68043561,26.45609734,26.14032234,25.79610104
121.55,25.2,14.45483475,18.3567898,22.40360252,22.45687988,21.54682227,24.40519407,15.63387963,19.32882782,21.15730381,22.55762021,23.87795859,23.40972614,18.52690069,18.67409371,23.82763582,21.53887984,22.83411262,24.03948788,20.26072558,22.00526891,21.88644487,25.29640911,27.17090705,25.63251176,20.22555804,20.25639538,21.80395085,25.01006209,27.664322,28.29311047
121.6,24.95,18.04592639,20.93135804,24.49334072,26.02570391,26.63043462,27.61779546,19.07910533,18.36906293,19.78201856,20.1258319,21.11345688,19.31895354,20.90496941,21.68349745,20.33376183,23.86660695,22.19970881,22.86757513,22.08417247,24.96353153,23.88059412,24.47889951,25.29181578,25.67573358,23.54808271,25.3933652,27.63934679,28.80408979,28.42123837,28.1019574
121.6,25.05,16.62738503,22.91457332,23.08254074,25.50628241,27.65301929,29.09568493,17.26165957,18.92581306,17.17677491,19.87461225,20.23990029,22.51054969,20.93083857,18.8428158,18.61519401,18.02299776,19.15674901,18.56373036,21.50680458,24.3985768,21.52823153,19.45143905,20.82897361,20.37251408,24.00873967,24.54513425,21.88494798,22.33368399,24.86845504,25.81217456
121.6,25.1,18.0717204,22.74409515,23.15099904,21.36348428,22.35183261,25.27728324,15.85547618,19.25782113,14.33928024,16.87631901,19.31083744,21.33016328,19.73557016,20.09895056,18.26071361,17.14742078,16.21875606,15.43390959,20.40399589,19.94290871,18.29175709,19.54721011,20.8725721,20.23882147,23.23969075,20.20729865,20.38129551,23.28832147,23.63082822,24.28823481
121.6,25.15,13.74290257,17.94470921,21.91000057,22.51076412,22.45375545,24.48156707,14.98987022,17.44058905,20.11672603,21.57665951,20.25849735,19.02025095,17.95312041,16.71454959,17.56110202,17.88388089,18.73614424,18.93488956,17.69302148,19.98706937,17.76033302,19.85159067,21.66569006,20.96521401,19.01876344,20.38343799,19.9991954,18.94334213,23.2086038,21.98565767
121.6,25,15.46977896,22.01649378,25.20920112,27.54102443,30.54926287,32.83302506,18.3446817,18.92311051,18.23720252,21.39970284,20.73173668,18.68348494,21.47868502,20.42987198,18.15019485,19.20531867,18.80902945,19.89790196,21.51037099,24.1606674,23.26206405,22.68990583,22.20362529,21.91726288,24.6228582,24.55483818,23.0453989,24.05742121,23.52610058,25.4745736
121.6,25.2,15.19359465,19.90490185,19.70441092,21.29256687,19.70879387,19.87129847,16.4348218,18.26424016,17.26558391,18.51741625,19.53119959,20.37443658,17.32458921,19.40001306,21.94665204,18.58262248,15.83599813,14.75375143,16.89079481,19.57265529,22.62785044,24.7782104,25.32251991,24.05302217,16.25332268,19.32392435,25.45328132,24.05369716,21.97017394,22.15252043
121.65,25.05,14.78190223,18.39683541,25.45260507,25.0427768,24.33297596,27.89310989,16.41784738,18.89038363,16.43975438,16.06397188,17.98790359,21.9826247,17.67021296,18.35532298,17.8327494,17.82733041,18.79957692,18.7789956,21.07852565,18.16584826,18.13240883,19.66359869,20.83440031,21.19288807,21.90192757,19.62900302,20.29237445,22.29730253,23.98625195,23.43386793
121.65,25.1,13.20459102,17.46247513,23.22472936,24.32494859,25.77086437,26.86864292,14.21753163,17.09594439,17.2391581,18.93355975,19.42375968,19.86846619,16.55459587,16.66217974,16.59668772,16.11935195,16.71782551,15.37979796,18.18490827,17.69799836,17.25546196,16.77272594,16.34011386,17.09080688,18.89555695,18.12491227,22.3341558,19.98156485,22.17027799,21.21819536
121.65,25,15.43124736,20.2543279,23.93208101,26.04266082,25.71895464,29.45833205,18.00905349,19.92868685,16.42257203,18.05552592,18.78736633,19.23599228,17.85117057,17.72298637,19.93945333,21.57887977,20.65749299,19.10503852,21.38174997,20.91433396,19.85080939,19.49910685,19.18289308,20.25963091,22.83116342,24.30184448,22.18039684,24.18656028,26.67522511,27.14642689
