organism,scenario,model,bio_year,season_group,base_temp,dd_per_generation,seasonal_dd,seasonal_generation_equivalent,annual_bioyear_dd,dd_share
Aedes aegypti,rcp26,MRI-CGCM3,2033,May-Oct,9.4,160,3225.4317249396527,20.158948280872828,4809.67859856892,67.06127361398644
Aedes aegypti,rcp26,MRI-CGCM3,2033,Nov-Apr,9.4,160,1584.2468736292674,9.90154296018292,4809.67859856892,32.93872638601354
Aedes aegypti,rcp26,MRI-CGCM3,2034,May-Oct,9.4,160,3391.3272724455965,21.195795452784978,5015.248432058455,67.62032466363111
Aedes aegypti,rcp26,MRI-CGCM3,2034,Nov-Apr,9.4,160,1623.9211596128594,10.14950724758037,5015.248432058455,32.3796753363689
Aedes aegypti,rcp26,MRI-CGCM3,2035,May-Oct,9.4,160,3382.262651195657,21.139141569972857,5046.991370204862,67.01542370694341
Aedes aegypti,rcp26,MRI-CGCM3,2035,Nov-Apr,9.4,160,1664.7287190092045,10.404554493807527,5046.991370204862,32.984576293056584
Aedes aegypti,rcp26,NorESM1-M,2006,May-Oct,9.4,160,3319.2422738232844,20.74526421139553,4701.922103809164,70.59330632326449
Aedes aegypti,rcp26,NorESM1-M,2006,Nov-Apr,9.4,160,1382.6798299858795,8.641748937411746,4701.922103809164,29.40669367673553
Aedes aegypti,rcp26,NorESM1-M,2007,May-Oct,9.4,160,3013.4154992478643,18.83384687029915,4384.203313946493,68.73347980149448
Aedes aegypti,rcp26,NorESM1-M,2007,Nov-Apr,9.4,160,1370.7878146986282,8.567423841866425,4384.203313946493,31.26652019850551
Aedes aegypti,rcp26,NorESM1-M,2008,May-Oct,9.4,160,3111.831354549394,19.44894596593371,4725.0320146727645,65.8584184167672
Aedes aegypti,rcp26,NorESM1-M,2008,Nov-Apr,9.4,160,1613.2006601233709,10.082504125771068,4725.0320146727645,34.141581583232814
Aedes aegypti,rcp26,NorESM1-M,2009,May-Oct,9.4,160,3310.6735136514285,20.691709460321427,4915.707355177003,67.34887320264856
Aedes aegypti,rcp26,NorESM1-M,2009,Nov-Apr,9.4,160,1605.0338415255737,10.031461509534836,4915.707355177003,32.65112679735143
Aedes aegypti,rcp26,NorESM1-M,2010,May-Oct,9.4,160,3262.9327459954584,20.393329662471615,4878.968278141131,66.87751508068061
Aedes aegypti,rcp26,NorESM1-M,2010,Nov-Apr,9.4,160,1616.035532145673,10.100222075910455,4878.968278141131,33.12248491931939
Aedes aegypti,rcp26,NorESM1-M,2011,May-Oct,9.4,160,3347.3513362739473,20.92094585171217,4818.4622949005625,69.46928566435999
Aedes aegypti,rcp26,NorESM1-M,2011,Nov-Apr,9.4,160,1471.110958626615,9.194443491416344,4818.4622949005625,30.53071433564002
Aedes aegypti,rcp26,NorESM1-M,2012,May-Oct,9.4,160,3063.2932952956107,19.145583095597566,4528.760492026366,67.64087658618836
Aedes aegypti,rcp26,NorESM1-M,2012,Nov-Apr,9.4,160,1465.4671967307554,9.15916997956722,4528.760492026366,32.35912341381165
Aedes aegypti,rcp26,NorESM1-M,2013,May-Oct,9.4,160,3264.128628810549,20.40080393006593,4750.510561163896,68.7111119275319
Aedes aegypti,rcp26,NorESM1-M,2013,Nov-Apr,9.4,160,1486.3819323533476,9.289887077208423,4750.510561163896,31.288888072468097
Aedes aegypti,rcp26,NorESM1-M,2014,May-Oct,9.4,160,3599.2764188241285,22.495477617650803,5019.451192560208,71.70657270577605
Aedes aegypti,rcp26,NorESM1-M,2014,Nov-Apr,9.4,160,1420.17477373608,8.8760923358505,5019.451192560208,28.29342729422396
Aedes aegypti,rcp26,NorESM1-M,2015,May-Oct,9.4,160,3319.906203319863,20.749413770749143,4795.174819705184,69.23431007514293
Aedes aegypti,rcp26,NorESM1-M,2015,Nov-Apr,9.4,160,1475.268616385321,9.220428852408256,4795.174819705184,30.76568992485707
Aedes aegypti,rcp26,NorESM1-M,2016,May-Oct,9.4,160,3417.692156611501,21.36057597882188,5167.41273901631,66.1393298585649
Aedes aegypti,rcp26,NorESM1-M,2016,Nov-Apr,9.4,160,1749.7205824048094,10.93575364003006,5167.41273901631,33.8606701414351
Aedes aegypti,rcp26,NorESM1-M,2017,May-Oct,9.4,160,3269.720111378217,20.435750696113857,4995.223749568936,65.45692996555717
Aedes aegypti,rcp26,NorESM1-M,2017,Nov-Apr,9.4,160,1725.5036381907187,10.784397738691991,4995.223749568936,34.54307003444283
Aedes aegypti,rcp26,NorESM1-M,2018,May-Oct,9.4,160,3349.116288909991,20.931976805687444,4715.63808004642,71.02148706198044
Aedes aegypti,rcp26,NorESM1-M,2018,Nov-Apr,9.4,160,1366.5217911364296,8.540761194602684,4715.63808004642,28.97851293801957
Aedes aegypti,rcp26,NorESM1-M,2019,May-Oct,9.4,160,3461.647900124651,21.63529937577907,5189.52632915896,66.70450597146625
Aedes aegypti,rcp26,NorESM1-M,2019,Nov-Apr,9.4,160,1727.8784290343083,10.799240181464427,5189.52632915896,33.29549402853375
Aedes aegypti,rcp26,NorESM1-M,2020,May-Oct,9.4,160,3141.694852526707,19.63559282829192,4687.979279857711,67.01597138078783
Aedes aegypti,rcp26,NorESM1-M,2020,Nov-Apr,9.4,160,1546.2844273310038,9.664277670818773,4687.979279857711,32.98402861921217
Aedes aegypti,rcp26,NorESM1-M,2021,May-Oct,9.4,160,3376.800651078197,21.10500406923873,4970.967473204779,67.93045155254609
Aedes aegypti,rcp26,NorESM1-M,2021,Nov-Apr,9.4,160,1594.1668221265818,9.963542638291136,4970.967473204779,32.069548447453904
Aedes aegypti,rcp26,NorESM1-M,2022,May-Oct,9.4,160,3292.7685259992545,20.57980328749534,4890.561064215699,67.3290545351225
Aedes aegypti,rcp26,NorESM1-M,2022,Nov-Apr,9.4,160,1597.7925382164447,9.986203363852779,4890.561064215699,32.67094546487752
Aedes aegypti,rcp26,NorESM1-M,2023,May-Oct,9.4,160,3382.556232843498,21.14097645527186,5017.772245250841,67.41151386544055
Aedes aegypti,rcp26,NorESM1-M,2023,Nov-Apr,9.4,160,1635.216012407342,10.220100077545888,5017.772245250841,32.58848613455944
Aedes aegypti,rcp26,NorESM1-M,2024,May-Oct,9.4,160,3291.16576412342,20.569786025771375,4795.680658472136,68.62770894282102
Aedes aegypti,rcp26,NorESM1-M,2024,Nov-Apr,9.4,160,1504.514894348716,9.403218089679475,4795.680658472136,31.37229105717898
Aedes aegypti,rcp26,NorESM1-M,2025,May-Oct,9.4,160,3375.910126404042,21.09943829002526,4824.511720638052,69.97413047962439
Aedes aegypti,rcp26,NorESM1-M,2025,Nov-Apr,9.4,160,1448.6015942340098,9.05375996396256,4824.511720638052,30.025869520375608
Aedes aegypti,rcp26,NorESM1-M,2026,May-Oct,9.4,160,3427.9132162522174,21.424457601576357,4843.009002794709,70.78064926730684
Aedes aegypti,rcp26,NorESM1-M,2026,Nov-Apr,9.4,160,1415.0957865424914,8.844348665890571,4843.009002794709,29.219350732693155
Aedes aegypti,rcp26,NorESM1-M,2027,May-Oct,9.4,160,3539.6282333997683,22.12267645874855,5254.892242907525,67.35872154518809
Aedes aegypti,rcp26,NorESM1-M,2027,Nov-Apr,9.4,160,1715.264009507756,10.720400059423476,5254.892242907525,32.6412784548119
Aedes aegypti,rcp26,NorESM1-M,2028,May-Oct,9.4,160,3530.328246135537,22.064551538347107,5115.389961967486,69.01386350568079
Aedes aegypti,rcp26,NorESM1-M,2028,Nov-Apr,9.4,160,1585.0617158319485,9.906635723949679,5115.389961967486,30.986136494319204
Aedes aegypti,rcp26,NorESM1-M,2029,May-Oct,9.4,160,3277.5310790154163,20.48456924384635,4745.60678912967,69.06453114748064
Aedes aegypti,rcp26,NorESM1-M,2029,Nov-Apr,9.4,160,1468.0757101142535,9.175473188214085,4745.60678912967,30.93546885251937
Aedes aegypti,rcp26,NorESM1-M,2030,May-Oct,9.4,160,3233.191612787856,20.2074475799241,4544.575294546786,71.14397723077643
Aedes aegypti,rcp26,NorESM1-M,2030,Nov-Apr,9.4,160,1311.38368175893,8.196148010993312,4544.575294546786,28.85602276922358
Aedes aegypti,rcp26,NorESM1-M,2031,May-Oct,9.4,160,3296.948017796365,20.605925111227283,4905.160003359864,67.2138730548661
Aedes aegypti,rcp26,NorESM1-M,2031,Nov-Apr,9.4,160,1608.2119855634994,10.051324909771871,4905.160003359864,32.7861269451339
Aedes aegypti,rcp26,NorESM1-M,2032,May-Oct,9.4,160,3435.1125401257186,21.46945337578574,4769.413090208282,72.02379989223593
Aedes aegypti,rcp26,NorESM1-M,2032,Nov-Apr,9.4,160,1334.3005500825634,8.339378438016022,4769.413090208282,27.976200107764083
Aedes aegypti,rcp26,NorESM1-M,2033,May-Oct,9.4,160,3403.98381911036,21.27489886943975,4917.562074284625,69.22096290173519
Aedes aegypti,rcp26,NorESM1-M,2033,Nov-Apr,9.4,160,1513.5782551742652,9.459864094839158,4917.562074284625,30.779037098264812
Aedes aegypti,rcp26,NorESM1-M,2034,May-Oct,9.4,160,3149.2081992362305,19.682551245226442,4603.413049394014,68.41028961437183
Aedes aegypti,rcp26,NorESM1-M,2034,Nov-Apr,9.4,160,1454.204850157783,9.088780313486144,4603.413049394014,31.589710385628166
Aedes aegypti,rcp26,NorESM1-M,2035,May-Oct,9.4,160,3425.3768704340105,21.408605440212565,5184.811685003304,66.06559849303048
Aedes aegypti,rcp26,NorESM1-M,2035,Nov-Apr,9.4,160,1759.4348145692932,10.996467591058082,5184.811685003304,33.93440150696952
Aedes aegypti,rcp26,bcc-csm1-1,2006,May-Oct,9.4,160,3269.0962632825344,20.43185164551584,4980.140096790837,65.6426566270518
Aedes aegypti,rcp26,bcc-csm1-1,2006,Nov-Apr,9.4,160,1711.0438335083022,10.69402395942689,4980.140096790837,34.35734337294819
Aedes aegypti,rcp26,bcc-csm1-1,2007,May-Oct,9.4,160,2911.676425054776,18.19797765659235,4525.78160562133,64.3353276578409
Aedes aegypti,rcp26,bcc-csm1-1,2007,Nov-Apr,9.4,160,1614.1051805665536,10.08815737854096,4525.78160562133,35.66467234215908
Aedes aegypti,rcp26,bcc-csm1-1,2008,May-Oct,9.4,160,3156.8286942899567,19.73017933931223,4919.705416812036,64.16702682038996
Aedes aegypti,rcp26,bcc-csm1-1,2008,Nov-Apr,9.4,160,1762.8767225220788,11.017979515762992,4919.705416812036,35.832973179610036
Aedes aegypti,rcp26,bcc-csm1-1,2009,May-Oct,9.4,160,3380.24131270731,21.126508204420688,5272.945419722411,64.10537268343771
Aedes aegypti,rcp26,bcc-csm1-1,2009,Nov-Apr,9.4,160,1892.704107015101,11.829400668844382,5272.945419722411,35.89462731656229
Aedes aegypti,rcp26,bcc-csm1-1,2010,May-Oct,9.4,160,3276.751733204963,20.47969833253102,4663.319724959772,70.2665038313072
Aedes aegypti,rcp26,bcc-csm1-1,2010,Nov-Apr,9.4,160,1386.5679917548093,8.666049948467558,4663.319724959772,29.733496168692795
Aedes aegypti,rcp26,bcc-csm1-1,2011,May-Oct,9.4,160,3116.3339593034066,19.477087245646292,5133.803513205441,60.70224447210353
Aedes aegypti,rcp26,bcc-csm1-1,2011,Nov-Apr,9.4,160,2017.469553902035,12.609184711887718,5133.803513205441,39.297755527896484
Aedes aegypti,rcp26,bcc-csm1-1,2012,May-Oct,9.4,160,3207.834896872308,20.048968105451927,4887.654415437548,65.6313770208555
Aedes aegypti,rcp26,bcc-csm1-1,2012,Nov-Apr,9.4,160,1679.8195185652396,10.498871991032747,4887.654415437548,34.3686229791445
Aedes aegypti,rcp26,bcc-csm1-1,2013,May-Oct,9.4,160,3002.4997656917917,18.7656235355737,4737.342318116311,63.37941326743014
Aedes aegypti,rcp26,bcc-csm1-1,2013,Nov-Apr,9.4,160,1734.842552424519,10.842765952653243,4737.342318116311,36.62058673256986
Aedes aegypti,rcp26,bcc-csm1-1,2014,May-Oct,9.4,160,3246.449992582458,20.29031245364036,5183.254227320788,62.63343162815575
Aedes aegypti,rcp26,bcc-csm1-1,2014,Nov-Apr,9.4,160,1936.8042347383305,12.105026467114566,5183.254227320788,37.36656837184427
Aedes aegypti,rcp26,bcc-csm1-1,2015,May-Oct,9.4,160,3240.5488100820307,20.253430063012694,4842.49980305912,66.91892497414044
Aedes aegypti,rcp26,bcc-csm1-1,2015,Nov-Apr,9.4,160,1601.9509929770888,10.012193706106805,4842.49980305912,33.08107502585956
Aedes aegypti,rcp26,bcc-csm1-1,2016,May-Oct,9.4,160,3236.0840059116936,20.225525036948085,4863.293742021014,66.54099418158712
Aedes aegypti,rcp26,bcc-csm1-1,2016,Nov-Apr,9.4,160,1627.2097361093201,10.170060850683251,4863.293742021014,33.45900581841288
Aedes aegypti,rcp26,bcc-csm1-1,2017,May-Oct,9.4,160,3165.757541142982,19.785984632143638,5317.093504089969,59.539249003385876
Aedes aegypti,rcp26,bcc-csm1-1,2017,Nov-Apr,9.4,160,2151.335962946988,13.445849768418674,5317.093504089969,40.46075099661414
Aedes aegypti,rcp26,bcc-csm1-1,2018,May-Oct,9.4,160,3366.9076235106063,21.04317264694129,5314.6509411096395,63.3514347568353
Aedes aegypti,rcp26,bcc-csm1-1,2018,Nov-Apr,9.4,160,1947.7433175990334,12.173395734993958,5314.6509411096395,36.64856524316471
Aedes aegypti,rcp26,bcc-csm1-1,2019,May-Oct,9.4,160,3304.839612506575,20.655247578166094,5022.589239260306,65.79952002989776
Aedes aegypti,rcp26,bcc-csm1-1,2019,Nov-Apr,9.4,160,1717.7496267537315,10.735935167210823,5022.589239260306,34.200479970102236
Aedes aegypti,rcp26,bcc-csm1-1,2020,May-Oct,9.4,160,3164.647606519043,19.77904754074402,4964.386685690657,63.747000523565575
Aedes aegypti,rcp26,bcc-csm1-1,2020,Nov-Apr,9.4,160,1799.739079171614,11.248369244822587,4964.386685690657,36.252999476434425
Aedes aegypti,rcp26,bcc-csm1-1,2021,May-Oct,9.4,160,3213.302246222052,20.083139038887825,4901.611618615448,65.55603536637832
Aedes aegypti,rcp26,bcc-csm1-1,2021,Nov-Apr,9.4,160,1688.3093723933955,10.551933577458723,4901.611618615448,34.44396463362167
Aedes aegypti,rcp26,bcc-csm1-1,2022,May-Oct,9.4,160,3356.351952239674,20.977199701497963,5064.273772273019,66.27508904861652
Aedes aegypti,rcp26,bcc-csm1-1,2022,Nov-Apr,9.4,160,1707.921820033345,10.674511375208407,5064.273772273019,33.724910951383485
Aedes aegypti,rcp26,bcc-csm1-1,2023,May-Oct,9.4,160,3408.8027932270593,21.30501745766912,5435.397597131494,62.71487471360033
Aedes aegypti,rcp26,bcc-csm1-1,2023,Nov-Apr,9.4,160,2026.5948039044342,12.666217524402715,5435.397597131494,37.28512528639966
Aedes aegypti,rcp26,bcc-csm1-1,2024,May-Oct,9.4,160,3341.0274197916524,20.881421373697826,5040.49489884557,66.28371790549478
Aedes aegypti,rcp26,bcc-csm1-1,2024,Nov-Apr,9.4,160,1699.4674790539177,10.621671744086985,5040.49489884557,33.71628209450522
Aedes aegypti,rcp26,bcc-csm1-1,2025,May-Oct,9.4,160,3392.1581913916775,21.200988696197985,5401.7745524283,62.79710784795295
Aedes aegypti,rcp26,bcc-csm1-1,2025,Nov-Apr,9.4,160,2009.6163610366227,12.560102256478892,5401.7745524283,37.20289215204705
Aedes aegypti,rcp26,bcc-csm1-1,2026,May-Oct,9.4,160,3326.1742041623493,20.788588776014684,5140.655640711819,64.70330706107713
Aedes aegypti,rcp26,bcc-csm1-1,2026,Nov-Apr,9.4,160,1814.4814365494692,11.340508978434183,5140.655640711819,35.29669293892288
Aedes aegypti,rcp26,bcc-csm1-1,2027,May-Oct,9.4,160,3259.6174258460114,20.372608911537572,5223.219408515891,62.40628951048007
Aedes aegypti,rcp26,bcc-csm1-1,2027,Nov-Apr,9.4,160,1963.6019826698791,12.272512391686744,5223.219408515891,37.59371048951993
Aedes aegypti,rcp26,bcc-csm1-1,2028,May-Oct,9.4,160,3449.5333541777954,21.559583463611222,5314.535731104351,64.90752021834632
Aedes aegypti,rcp26,bcc-csm1-1,2028,Nov-Apr,9.4,160,1865.0023769265554,11.65626485579097,5314.535731104351,35.092479781653694
Aedes aegypti,rcp26,bcc-csm1-1,2029,May-Oct,9.4,160,3341.346997221767,20.883418732636045,4932.365074710148,67.74330258629776
Aedes aegypti,rcp26,bcc-csm1-1,2029,Nov-Apr,9.4,160,1591.0180774883809,9.943862984302381,4932.365074710148,32.25669741370224
Aedes aegypti,rcp26,bcc-csm1-1,2030,May-Oct,9.4,160,3268.8690651082134,20.430431656926334,5121.24133091013,63.82962359884103
Aedes aegypti,rcp26,bcc-csm1-1,2030,Nov-Apr,9.4,160,1852.372265801917,11.577326661261981,5121.24133091013,36.17037640115896
Aedes aegypti,rcp26,bcc-csm1-1,2031,May-Oct,9.4,160,3166.27111751923,19.789194484495187,4868.603631558617,65.03448128320095
Aedes aegypti,rcp26,bcc-csm1-1,2031,Nov-Apr,9.4,160,1702.332514039387,10.63957821274617,4868.603631558617,34.96551871679906
Aedes aegypti,rcp26,bcc-csm1-1,2032,May-Oct,9.4,160,3520.766049512113,22.004787809450708,5920.485576470115,59.467521777348
Aedes aegypti,rcp26,bcc-csm1-1,2032,Nov-Apr,9.4,160,2399.719526958002,14.998247043487513,5920.485576470115,40.532478222651996
Aedes aegypti,rcp26,bcc-csm1-1,2033,May-Oct,9.4,160,3533.4686918460393,22.084179324037745,5494.908135501545,64.30441792132933
Aedes aegypti,rcp26,bcc-csm1-1,2033,Nov-Apr,9.4,160,1961.4394436555056,12.25899652284691,5494.908135501545,35.695582078670654
Aedes aegypti,rcp26,bcc-csm1-1,2034,May-Oct,9.4,160,3560.250988504304,22.2515686781519,5672.169572423018,62.76700551784542
Aedes aegypti,rcp26,bcc-csm1-1,2034,Nov-Apr,9.4,160,2111.918583918713,13.199491149491957,5672.169572423018,37.232994482154574
Aedes aegypti,rcp26,bcc-csm1-1,2035,May-Oct,9.4,160,3268.8291468627717,20.430182167892323,5474.436232847269,59.71079044175194
Aedes aegypti,rcp26,bcc-csm1-1,2035,Nov-Apr,9.4,160,2205.6070859844976,13.78504428740311,5474.436232847269,40.289209558248075
Aedes aegypti,rcp26,bcc-csm1-1-m,2006,May-Oct,9.4,160,3039.745908197199,18.998411926232492,4718.602116896895,64.4204752359208
Aedes aegypti,rcp26,bcc-csm1-1-m,2006,Nov-Apr,9.4,160,1678.8562086996953,10.492851304373096,4718.602116896895,35.57952476407918
Aedes aegypti,rcp26,bcc-csm1-1-m,2007,May-Oct,9.4,160,3109.31063105581,19.433191444098814,5264.735281320779,59.059201743487634
Aedes aegypti,rcp26,bcc-csm1-1-m,2007,Nov-Apr,9.4,160,2155.424650264969,13.471404064156056,5264.735281320779,40.940798256512366
Aedes aegypti,rcp26,bcc-csm1-1-m,2008,May-Oct,9.4,160,3290.8271033667547,20.567669396042216,4713.403953740515,69.81848226174597
Aedes aegypti,rcp26,bcc-csm1-1-m,2008,Nov-Apr,9.4,160,1422.5768503737604,8.891105314836002,4713.403953740515,30.181517738254033
Aedes aegypti,rcp26,bcc-csm1-1-m,2009,May-Oct,9.4,160,3178.545837729766,19.865911485811036,4950.112298400472,64.21159048769152
Aedes aegypti,rcp26,bcc-csm1-1-m,2009,Nov-Apr,9.4,160,1771.566460670706,11.072290379191912,4950.112298400472,35.78840951230847
Aedes aegypti,rcp26,bcc-csm1-1-m,2010,May-Oct,9.4,160,3037.1519557569377,18.98219972348086,4972.282635615384,61.081643549432926
Aedes aegypti,rcp26,bcc-csm1-1-m,2010,Nov-Apr,9.4,160,1935.130679858446,12.094566749115288,4972.282635615384,38.918356450567074
Aedes aegypti,rcp26,bcc-csm1-1-m,2011,May-Oct,9.4,160,3192.788630217762,19.954928938861013,4875.046077253812,65.4924810888415
Aedes aegypti,rcp26,bcc-csm1-1-m,2011,Nov-Apr,9.4,160,1682.2574470360491,10.514109043975306,4875.046077253812,34.50751891115849
Aedes aegypti,rcp26,bcc-csm1-1-m,2012,May-Oct,9.4,160,3369.8600894778297,21.061625559236436,5129.3244604445645,65.69793187124216
Aedes aegypti,rcp26,bcc-csm1-1-m,2012,Nov-Apr,9.4,160,1759.464370966735,10.996652318542093,5129.3244604445645,34.30206812875784
Aedes aegypti,rcp26,bcc-csm1-1-m,2013,May-Oct,9.4,160,3366.2038675448066,21.03877417215504,5406.187297047627,62.26576480957521
Aedes aegypti,rcp26,bcc-csm1-1-m,2013,Nov-Apr,9.4,160,2039.9834295028204,12.749896434392628,5406.187297047627,37.73423519042479
Aedes aegypti,rcp26,bcc-csm1-1-m,2014,May-Oct,9.4,160,3459.576988024357,21.62235617515223,5207.096979051198,66.43964961556637
Aedes aegypti,rcp26,bcc-csm1-1-m,2014,Nov-Apr,9.4,160,1747.5199910268414,10.921999943917758,5207.096979051198,33.56035038443364
Aedes aegypti,rcp26,bcc-csm1-1-m,2015,May-Oct,9.4,160,3017.76258342582,18.861016146411377,4982.065838439125,60.572515122989245
Aedes aegypti,rcp26,bcc-csm1-1-m,2015,Nov-Apr,9.4,160,1964.303255013305,12.276895343833157,4982.065838439125,39.42748487701075
Aedes aegypti,rcp26,bcc-csm1-1-m,2016,May-Oct,9.4,160,3316.200686166219,20.72625428853887,5242.987111578725,63.25021625253762
Aedes aegypti,rcp26,bcc-csm1-1-m,2016,Nov-Apr,9.4,160,1926.7864254125057,12.04241515882816,5242.987111578725,36.74978374746238
Aedes aegypti,rcp26,bcc-csm1-1-m,2017,May-Oct,9.4,160,3341.696816809294,20.885605105058087,5401.208769854813,61.869425145347975
Aedes aegypti,rcp26,bcc-csm1-1-m,2017,Nov-Apr,9.4,160,2059.5119530455195,12.871949706534497,5401.208769854813,38.130574854652025
Aedes aegypti,rcp26,bcc-csm1-1-m,2018,May-Oct,9.4,160,3248.680529416258,20.304253308851614,5435.922357726037,59.76318857459272
Aedes aegypti,rcp26,bcc-csm1-1-m,2018,Nov-Apr,9.4,160,2187.241828309779,13.670261426936118,5435.922357726037,40.23681142540728
Aedes aegypti,rcp26,bcc-csm1-1-m,2019,May-Oct,9.4,160,3384.301736354273,21.151885852214207,4878.844609580081,69.36686873996501
Aedes aegypti,rcp26,bcc-csm1-1-m,2019,Nov-Apr,9.4,160,1494.5428732258079,9.3408929576613,4878.844609580081,30.63313126003499
Aedes aegypti,rcp26,bcc-csm1-1-m,2020,May-Oct,9.4,160,3084.5295631914228,19.278309769946393,4831.9075325468675,63.83668442358596
Aedes aegypti,rcp26,bcc-csm1-1-m,2020,Nov-Apr,9.4,160,1747.3779693554445,10.921112308471528,4831.9075325468675,36.16331557641404
Aedes aegypti,rcp26,bcc-csm1-1-m,2021,May-Oct,9.4,160,3295.65600407032,20.5978500254395,5247.407032584679,62.80541958352717
Aedes aegypti,rcp26,bcc-csm1-1-m,2021,Nov-Apr,9.4,160,1951.7510285143592,12.198443928214745,5247.407032584679,37.19458041647283
Aedes aegypti,rcp26,bcc-csm1-1-m,2022,May-Oct,9.4,160,3330.986437497835,20.818665234361468,5692.899935301177,58.5112416405333
Aedes aegypti,rcp26,bcc-csm1-1-m,2022,Nov-Apr,9.4,160,2361.9134978033417,14.761959361270886,5692.899935301177,41.4887583594667
Aedes aegypti,rcp26,bcc-csm1-1-m,2023,May-Oct,9.4,160,3471.6752615506957,21.69797038469185,5449.517888335948,63.706099010729154
Aedes aegypti,rcp26,bcc-csm1-1-m,2023,Nov-Apr,9.4,160,1977.8426267852522,12.361516417407826,5449.517888335948,36.293900989270846
Aedes aegypti,rcp26,bcc-csm1-1-m,2024,May-Oct,9.4,160,3295.7285339757395,20.598303337348373,5139.7304486574585,64.1225948889326
Aedes aegypti,rcp26,bcc-csm1-1-m,2024,Nov-Apr,9.4,160,1844.0019146817187,11.525011966760742,5139.7304486574585,35.877405111067404
Aedes aegypti,rcp26,bcc-csm1-1-m,2025,May-Oct,9.4,160,3159.0702190854054,19.744188869283782,5069.465723296053,62.31564412337024
Aedes aegypti,rcp26,bcc-csm1-1-m,2025,Nov-Apr,9.4,160,1910.3955042106475,11.939971901316547,5069.465723296053,37.68435587662976
Aedes aegypti,rcp26,bcc-csm1-1-m,2026,May-Oct,9.4,160,3334.9323009763257,20.843326881102037,5349.776103251506,62.337792023658864
Aedes aegypti,rcp26,bcc-csm1-1-m,2026,Nov-Apr,9.4,160,2014.8438022751811,12.592773764219881,5349.776103251506,37.662207976341136
Aedes aegypti,rcp26,bcc-csm1-1-m,2027,May-Oct,9.4,160,3540.3538929468345,22.127211830917716,5541.384424222318,63.8893392321124
Aedes aegypti,rcp26,bcc-csm1-1-m,2027,Nov-Apr,9.4,160,2001.030531275483,12.50644082047177,5541.384424222318,36.11066076788761
Aedes aegypti,rcp26,bcc-csm1-1-m,2028,May-Oct,9.4,160,3313.775840980225,20.711099006126407,5433.254643807554,60.99062271555846
Aedes aegypti,rcp26,bcc-csm1-1-m,2028,Nov-Apr,9.4,160,2119.478802827329,13.246742517670807,5433.254643807554,39.00937728444154
Aedes aegypti,rcp26,bcc-csm1-1-m,2029,May-Oct,9.4,160,3330.587264574454,20.816170403590338,5525.6178505060125,60.27538195153059
Aedes aegypti,rcp26,bcc-csm1-1-m,2029,Nov-Apr,9.4,160,2195.030585931558,13.718941162072237,5525.6178505060125,39.724618048469395
Aedes aegypti,rcp26,bcc-csm1-1-m,2030,May-Oct,9.4,160,3257.781656092339,20.36113535057712,4903.774923797029,66.43415953458594
Aedes aegypti,rcp26,bcc-csm1-1-m,2030,Nov-Apr,9.4,160,1645.9932677046904,10.287457923154316,4903.774923797029,33.565840465414055
Aedes aegypti,rcp26,bcc-csm1-1-m,2031,May-Oct,9.4,160,3285.7910354516825,20.536193971573017,5558.561874650763,59.11225078623641
Aedes aegypti,rcp26,bcc-csm1-1-m,2031,Nov-Apr,9.4,160,2272.7708391990805,14.204817744994253,5558.561874650763,40.887749213763605
Aedes aegypti,rcp26,bcc-csm1-1-m,2032,May-Oct,9.4,160,3306.0204335109092,20.662627709443182,5570.171288203192,59.3522220853886
Aedes aegypti,rcp26,bcc-csm1-1-m,2032,Nov-Apr,9.4,160,2264.1508546922823,14.150942841826765,5570.171288203192,40.647777914611396
Aedes aegypti,rcp26,bcc-csm1-1-m,2033,May-Oct,9.4,160,3385.3413138357487,21.158383211473428,5270.518289675859,64.2316585916629
Aedes aegypti,rcp26,bcc-csm1-1-m,2033,Nov-Apr,9.4,160,1885.1769758401101,11.782356099000689,5270.518289675859,35.76834140833709
Aedes aegypti,rcp26,bcc-csm1-1-m,2034,May-Oct,9.4,160,3636.4115642225197,22.72757227639075,6174.529873671525,58.893739906067076
Aedes aegypti,rcp26,bcc-csm1-1-m,2034,Nov-Apr,9.4,160,2538.118309449005,15.863239434056283,6174.529873671525,41.10626009393293
Aedes aegypti,rcp26,bcc-csm1-1-m,2035,May-Oct,9.4,160,3539.6228657735633,22.12264291108477,5471.4476799710565,64.69262017675526
Aedes aegypti,rcp26,bcc-csm1-1-m,2035,Nov-Apr,9.4,160,1931.8248141974932,12.073905088734332,5471.4476799710565,35.30737982324474
Aedes aegypti,rcp45,ACCESS1-0,2006,May-Oct,9.4,160,3133.797633772387,19.58623521107742,4730.997968631551,66.23967405081858
Aedes aegypti,rcp45,ACCESS1-0,2006,Nov-Apr,9.4,160,1597.200334859164,9.982502092869776,4730.997968631551,33.760325949181436
Aedes aegypti,rcp45,ACCESS1-0,2007,May-Oct,9.4,160,3258.975227847512,20.368595174046952,4922.85025954467,66.2009822770629
Aedes aegypti,rcp45,ACCESS1-0,2007,Nov-Apr,9.4,160,1663.8750316971582,10.399218948107238,4922.85025954467,33.7990177229371
Aedes aegypti,rcp45,ACCESS1-0,2008,May-Oct,9.4,160,3408.126773856038,21.30079233660024,4922.536658981617,69.23517304107021
